candidate_index,gene_id,source,source_row,generation_source,original_role,family_id,tavg_nm,delta_t_nm
18372,f5a86f8943ae6fc18469681272fc31b161bb38574f46e0e689329278f2929f7c,historical40000_lcmd,18372,old_train,old_train,,3.407455159283731,0.4806836594879851
18373,027d14cf32f4147ddd8f5ed69571769775bc0f3c4cf7d7f3a68036b508530511,historical40000_lcmd,18373,old_train,old_train,,3.7664825611650077,0.29321307198539825
18374,5e0057a606b279850458bd8ab408a0fb32693dfc4aa1d1a9809e65bee0880b5a,historical40000_lcmd,18374,old_train,old_train,,2.977368815487266,0.22744243568019407
18375,e8213503e0b6f031dcea6e4131202e4d215b8048de47e30e462fd41fa475e281,historical40000_lcmd,18375,old_train,old_train,,2.389919095834822,0.19111210588165584
18376,9d16f71c56591fc530eb74e66b3fab8f2cabc534d78376df7655f33f9bb7bb91,historical40000_lcmd,18376,old_train,old_train,,3.545761722243665,0.16471767600666487
18377,95c425e9b78e3b5ce967c5948634735f52f4b0c98e3b50cb9b7f99191b67ab39,historical40000_lcmd,18377,old_train,old_train,,3.59968022770304,0.859391454879832
18378,f63af177a1f19b390909b180102af76ed4f5afb9587c3d03f22e7aeabe1237b9,historical40000_lcmd,18378,old_train,old_train,,3.215191068140335,0.9483033370182712
18379,afa89f51ae98a8808dded8af73f93285c161424a1f9546920e917b5eecf6b3b7,historical40000_lcmd,18379,old_train,old_train,,2.950912565790039,0.40452689102144523
18380,76af0404d7b3c475da08bba8bfbe8d305827b28136c7170f50716fadc984033e,historical40000_lcmd,18380,old_train,old_train,,3.089023327727943,0.417390975183328
18381,fc890fdfe245369e241d172e4264a3f371c2dcc9b9db5abc80ca86606392f463,historical40000_lcmd,18381,old_train,old_train,,3.716430322614855,0.35646635958089723
18382,94a0a78ddeb889805720cd7c982549ed21f24af410fc2e06c9096a5cb91c4865,historical40000_lcmd,18382,old_train,old_train,,2.8517336370635746,0.4288605522288482
18383,16d8b68d5fdee9e19fc39e5de562339c1b4d046a4b6b3ac437e34ca189c8a04b,historical40000_lcmd,18383,old_train,old_train,,2.9810123910935,0.1967586845998941
18384,e8ceead5541f061fb85a472f4cebd0240862e5052ec017696d7f769dd5a1964c,historical40000_lcmd,18384,old_train,old_train,,3.57460638649346,0.48362005176035794
18385,9e05c0d1058ff42eaf00432b311951607ee4ccf888ea6409e66bf2aeb4c08679,historical40000_lcmd,18385,old_train,old_train,,2.187929862242608,0.21845058432246
18386,a9ab17fde7fb5871f7c5aaf10dae7f19555b4a2c0f29a2d62fa93e9303cfff40,historical40000_lcmd,18386,old_train,old_train,,3.3267171283854196,0.547451738779305
18387,0551f1e589e9a18b23470d2141a8dc7d789fc59c75d8bc38ccb4d5d2890f45a6,historical40000_lcmd,18387,old_train,old_train,,3.4919887715298326,0.49506283339741186
18388,75e5a377a57519f59cfb9030d2730cdbeb306da272363ceb14f895eb442997e2,historical40000_lcmd,18388,old_train,old_train,,3.259887596402189,0.5944796042034799
18389,856b66acca945f8d0007357ac51bc75b9d6581616bf8d412254331c09b68cb83,historical40000_lcmd,18389,old_train,old_train,,3.443860531680126,0.24059999340359983
18390,008de105882f05a76400cea874874629446d5777f2e42227024496708f30b276,historical40000_lcmd,18390,old_train,old_train,,3.15927844359133,0.22842073073970592
18391,fd543efae5076b2a6fe9ed74b5bfbf6caa159b651c602c9c4b098c8c91526165,historical40000_lcmd,18391,old_train,old_train,,3.5733651567018874,0.31822652922335903
18392,03486b09017812527fe71ebd80c250a19ccfb0958633cb7d567241046ac19345,historical40000_lcmd,18392,old_train,old_train,,2.3931788859226892,0.38802059181890813
18393,8a86ed864e32d8d3cbb029918c631e260f70198d206f5c698654a9f8297b2e7e,historical40000_lcmd,18393,old_train,old_train,,3.2636910063697986,0.4318383787927158
18394,eca9041386c1c8324c34a3d188fef3156c4ae0a195118c86f2d7e6ab590c84e2,historical40000_lcmd,18394,old_train,old_train,,3.4073354184216256,0.349540264519856
18395,a94746888ad90ec92ed46d673db7aef77b1e9e35702659bd511f4f349a203620,historical40000_lcmd,18395,old_train,old_train,,2.84954513498112,0.607899800369553
18396,bb05aba87d1b5d3a0ee5fb45330f6f9a40a88c8e0c870dc1ba80f1d678c61947,historical40000_lcmd,18396,old_train,old_train,,3.261457931119643,0.30782926525383125
18397,9550963694acc4aa5de2e44e441643f76766706e76c5b0706ee26f7c752ff8f3,historical40000_lcmd,18397,old_train,old_train,,2.129486964694638,0.34254504364660887
18398,42e7eefa55063c020df0334d52de5de76b15115f12f96c84032ae3bb5a1f7d7d,historical40000_lcmd,18398,old_train,old_train,,3.0875361643656913,0.4093850325270263
18399,338fdf969fc5e5921f97fa3c1246a34cc60b0b3129a554ca3980a001ce75b8d4,historical40000_lcmd,18399,old_train,old_train,,3.2727311927480742,0.353919713228918
18400,75a3ff4308e32fd17b526cd427b490808264d2798d20f5d27ee82b36299a23a4,historical40000_lcmd,18400,old_train,old_train,,3.3799821197104607,0.2635964235475079
18401,4855a41ecb5b394e48d5b8c22d193ab81591f194f474086aede5c5dc3502343c,historical40000_lcmd,18401,old_train,old_train,,2.9569806792476423,0.627056507294879
18402,3699c679c00dc6cd720e5126c169941aa9fe0c41edce0628beb6d90d74a5b385,historical40000_lcmd,18402,old_train,old_train,,3.2100569127205243,0.566591338475614
18403,ed9741487a7f9c67e24cb6e82f35126897d42354b036fcbd597bbf164c7ab231,historical40000_lcmd,18403,old_train,old_train,,3.368147004330011,0.27707333577728965
18404,6f79a76d71302fb0e1f276771c21bc919f9f832e6e9fc83b6d7dc74ca81eb147,historical40000_lcmd,18404,old_train,old_train,,3.078512459711518,0.32006312152595084
18405,39366ce2ec2c409219265097cb43e4861b0dc404036ce11b0701882423779716,historical40000_lcmd,18405,old_train,old_train,,3.4701799135912057,0.4356096402225442
18406,b7d10c56ff16311661ff659b3bb800063c62e4bf891d4bf0e01206772c0aeea3,historical40000_lcmd,18406,old_train,old_train,,3.5708510999892216,0.41642751102446063
18407,c0af51bc32e9af9eec1c993c2ef2aff0bc3fc1cf3e348c26afb09776cc2bf9e0,historical40000_lcmd,18407,old_train,old_train,,2.468760201626482,0.3529725713830598
18408,44ed09dae6be279c8919c638d9988b191babcc567485adbe8f3d83df5ec5b3e8,historical40000_lcmd,18408,old_train,old_train,,2.7018026213426722,1.1210692772972521
18409,1f6a51773545f680930e00afbb93d586d49567fb0b2d07cc171aa7506345c039,historical40000_lcmd,18409,old_train,old_train,,2.623097843604582,0.5521586972015222
18410,237b4a8149dabe904ad68b4c5e9cbbcee5379405376728e4a867ecea2636342f,historical40000_lcmd,18410,old_train,old_train,,3.1793023769691158,0.6083006226073131
18411,32f46ba2765c7d9e99d590dfee58dce6cc47dcb6a948f73aa2ee584bd0ba8877,historical40000_lcmd,18411,old_train,old_train,,3.145167921648652,0.25681547005281535
18412,a3b844a8053f854d5c9a2ede20ecd97703d6a94404a201f2c57625ce10a8be07,historical40000_lcmd,18412,old_train,old_train,,2.501820861479864,0.279801068631504
18413,a30f3370dafb36f71b6278d8548c45b2c88c27a20ac27f6651b15229d65a7471,historical40000_lcmd,18413,old_train,old_train,,2.5407921603090613,1.0745324879127383
18414,020079ca83393970241a5717768f2f1de9fa0432f8ca84d222b60df5f1d0cd30,historical40000_lcmd,18414,old_train,old_train,,3.4983248135387974,0.3140080755550039
18415,00e9bfe876ba39a9cf8d106f5209cc339b7819f7e65a26fb783d118113e479ba,historical40000_lcmd,18415,old_train,old_train,,2.5417701251103373,0.3046306380007713
18416,15e7db6e6d57c94395f8309039062ba46ce9eeb695c0dd9481a623e270d6ad5a,historical40000_lcmd,18416,old_train,old_train,,3.2126122351420885,0.12899694595450217
18417,077256a424461ac474beb6fee8a86c4ea07ed027a12fbd114b527cfcd2e2eafd,historical40000_lcmd,18417,old_train,old_train,,3.728077998103341,0.4495023938271099
18418,5e89bd1527a7f417ac9aa3d626a69f335d13b32fa460b06aa94c9842a176799a,historical40000_lcmd,18418,old_train,old_train,,2.687684465751751,0.3215071247768604
18419,3bbf0085806787cc9f104c670c3cf0034997cff39e3299700970f5c1e28a6706,historical40000_lcmd,18419,old_train,old_train,,3.1889269364211033,0.31818359588187217
18420,b5af920eed76f3d263ef078f559641421a997b455c83c11ce59469c3e9f3e655,historical40000_lcmd,18420,old_train,old_train,,3.1110224445201364,0.507354398456616
18421,76e045c29ba5c85a0051b653f1b8ae7d165a15e9d66aa2606e237268708e1310,historical40000_lcmd,18421,old_train,old_train,,3.044534805077736,0.964023240223876
18422,21b648f9beb33f7d6bdcb555f53923ccc897258527d4a68920422696bedcf003,historical40000_lcmd,18422,old_train,old_train,,2.8405836468263317,0.3176946462178569
18423,9db5185ddeb074cea5d69774e834a721a09a02541e2d2829c41b4f96ba8460fa,historical40000_lcmd,18423,old_train,old_train,,3.143537308459931,0.7023981772124048
18424,aadb1422a43aa1e8bf62b211a87de5185f6a5601e4960d70cccf75e2b55d54d5,historical40000_lcmd,18424,old_train,old_train,,3.3895156717201034,0.4648532246564421
18425,74fb575c7d375172cf14907261c9fb50227be67c1acea46a84533e40c3ebb15c,historical40000_lcmd,18425,old_train,old_train,,3.0662232311842987,0.5483569872377947
18426,3cc72c08defb5e053b3e5a8ed5a6e9a81a0f641a558e045fdf3608a344c69ac9,historical40000_lcmd,18426,old_train,old_train,,3.3506957029242117,0.22848842762635302
18427,9e2dd1f75894f111c9f5b4776454204d461831a8e2c9b4ca0bba95b59fadc582,historical40000_lcmd,18427,old_train,old_train,,3.000818305225019,0.372465457869104
18428,a067c25d2eabf2be50602c841ebbe98b4271531d71e7b9d4fd66cd04d47c8d7d,historical40000_lcmd,18428,old_train,old_train,,3.375256359031541,0.4655130230237696
18429,a76f8f16bd192a8e681de33f0cedb2a4abe00e72a5fc10e40c433786b533a92e,historical40000_lcmd,18429,old_train,old_train,,3.221332035169586,0.3730036696414798
18430,e9cd62acdc3b6902b41b09e9782496c830ada98886aa916eb5844db0137bab35,historical40000_lcmd,18430,old_train,old_train,,2.9074545396275506,0.7955619881834433
18431,696c6ba6a14481a036fb86a510cbb416bffe00199309fb274e7a39a50a9487b5,historical40000_lcmd,18431,old_train,old_train,,3.500835925634865,0.28025181381992503
18432,f14433592a34cb5880acbbfc7339c453aa7ea5830a931d15e974448d859e6ff3,historical40000_lcmd,18432,old_train,old_train,,2.659352390642745,0.5633040133307721
18433,32323d5cb6dc20ee4602e4b51001c121e0f21e6e8708a1d6d705ea7278372801,historical40000_lcmd,18433,old_train,old_train,,2.3065373224227206,0.46267988295848506
18434,b473790816c6de40aa281f06642b9265b2006490fde3ff2a13522d41bf95e302,historical40000_lcmd,18434,old_train,old_train,,2.771740498287869,0.2017318057350792
18435,9fd559ff2aa9c200664b0eeda26e3936fe8135c94d103917a2da35b6f3541c36,historical40000_lcmd,18435,old_train,old_train,,3.2753597711478086,0.3488131408488617
18436,7deac4d8eeac74248185581135f46f6497fce3b39ff5cdbde4798ffb2fa8de90,historical40000_lcmd,18436,old_train,old_train,,3.4697959812369894,0.5468430113376979
18437,9e8bcfcd1ffdb84441c3e59fdcc99e52a2e7fbacd8b2fc16bc5135fd01f299a7,historical40000_lcmd,18437,old_train,old_train,,3.0643250221338025,0.0354412094406551
18438,78b705bfcd302d82c2518d56aa064e7f45a4f7aa749278798e1de4415982868f,historical40000_lcmd,18438,old_train,old_train,,3.4704518355724976,0.27298724462909973
18439,f6630aba390f592a02a72feb214003a7144fbf763bc3210962d7599be1f4d861,historical40000_lcmd,18439,old_train,old_train,,3.4999550969725526,0.4722338590289876
18440,3d87110e980a1022a4f0ecd87dfc05e2430dd34910e509bfc6ce3675ef0a2cc6,historical40000_lcmd,18440,old_train,old_train,,2.462139187194192,0.6369430994912899
18441,b171c5add8156018a95df361e33a31bf5af9c4e95c0ac3e963844217c31b8fe4,historical40000_lcmd,18441,old_train,old_train,,3.162764409782491,0.6734003858385842
18442,7dd493f23c32ca59ab4864b8e065624372f658296814903aee40937a53d546f0,historical40000_lcmd,18442,old_train,old_train,,2.8017298918746065,0.5304925105326039
18443,0621f5469d3630f6ece2505a8d89738918d7ba7dd235aea7da6544850e98ea72,historical40000_lcmd,18443,old_train,old_train,,2.4652678792951614,0.8512880997990742
18444,0a1ca6a711b36a17c623f7bda350ecd26302d5c9c6ea129135da76db79523138,historical40000_lcmd,18444,old_train,old_train,,3.18431123798133,0.2993990258580639
18445,e1a747c1feeb6b906c579f026b27187620d5cc4812a36de3420d89bdbcac672c,historical40000_lcmd,18445,old_train,old_train,,2.954928836148967,0.2581394460652877
18446,99df14de1f699b276c185d5b30bc509295421097d72e8e1e2770853afa13d0f5,historical40000_lcmd,18446,old_train,old_train,,2.861000685210152,0.36128486792925285
18447,709032ed2d11ed30f9b56195277945684d8369ca8687464efe710fcedf857c5d,historical40000_lcmd,18447,old_train,old_train,,3.141507975081327,0.8055582638563141
18448,f22e3a4058d7f4ac8c0f35736086407f8a162c733ee467ecf8c4020af7563b58,historical40000_lcmd,18448,old_train,old_train,,3.1318642099552143,0.06740711761702878
18449,c7c0803d0df8092744fb036f9f9a0ef830f168240bc36d5025743167d0e29a63,historical40000_lcmd,18449,old_train,old_train,,3.3696588314452445,0.28075087288437706
18450,539add76faf305b441fb8c05d15d1b9aa826c4cc407aefcdf3ab2207d1ca71ad,historical40000_lcmd,18450,old_train,old_train,,3.416145983158717,0.40225726316088384
18451,51a013bd228a8cadd808e72ab368a79c6306106f501ddd28b286960153dd63bc,historical40000_lcmd,18451,old_train,old_train,,2.35382080678786,0.144811795661274
18452,edcdc268900bd0e38ab0d4b902c79a9a7febb2b8a2cc18ae31cee1381735e841,historical40000_lcmd,18452,old_train,old_train,,2.6667605538916166,0.702630802062072
18453,5acf9e6a3f2d3204da769e59037a75b6328d3f080e8ce708b8bae085b12169ac,historical40000_lcmd,18453,old_train,old_train,,3.0504339793727193,0.4189571722936303
18454,12fd4b943160442a4ab33701bd3c5575624c66728e253491efaab9fd632af7a8,historical40000_lcmd,18454,old_train,old_train,,2.8866069415974533,0.5278551074776661
18455,20e6aabb54096335322ce0d0475fe3d811de654337e50549d5bee8369ca611aa,historical40000_lcmd,18455,old_train,old_train,,3.3495261960971145,0.4889468059331272
18456,68f00dc37aecfd408db8fd710b813551e2740b300ee67c1abde923647b925183,historical40000_lcmd,18456,old_train,old_train,,3.387116147840022,0.22146411593511006
18457,813352d5096349055f9abdfa07855cbd7368c6e493614a94913bb6e2c875cb86,historical40000_lcmd,18457,old_train,old_train,,3.242008355835045,0.5005397075922571
18458,3e71ce31058508e988895d8b523b64cc355268ad6c58395c91a799eb57e101b7,historical40000_lcmd,18458,old_train,old_train,,3.0712873066765787,0.40034741063982615
18459,b6efd27d16ffea36c47ae0a44ddedcde4d719fbbdb37d23bb6dd6356ce28bf48,historical40000_lcmd,18459,old_train,old_train,,3.392475240796294,0.1590782323216562
18460,7cbb5241e4aed2d6c753eeec0f711e45011ba806c120a04f2fcae143f1068001,historical40000_lcmd,18460,old_train,old_train,,3.2383746889697473,0.1765603412349721
18461,0928eaef706cc3e3e9bef89a38d7511fc03801c6885754366da5491bdd58dc58,historical40000_lcmd,18461,old_train,old_train,,3.1517702972121153,0.635601678200592
18462,aa762669d5fa9f862a4ab9c053e4088f96d5ccd724223af08893f848d40d0d99,historical40000_lcmd,18462,old_train,old_train,,3.59531495116832,0.6218507695704112
18463,1ca87415ddd29e22b2b94ecd4af9a85e5bf082ce6ccb16374f6e8d0db9e7a32e,historical40000_lcmd,18463,old_train,old_train,,3.416326785033409,0.34671485956384807
18464,c159710818f98b265449e1785a9499b71726a8e7ce8467efa899d3fb1a0a4ddf,historical40000_lcmd,18464,old_train,old_train,,2.914867360070371,0.7459259820706778
18465,e2b30554049fc0960f2c5c68d996621175179d9d84e72162f533dbf849658691,historical40000_lcmd,18465,old_train,old_train,,3.105836573728824,0.546452437557789
18466,b5baa515f1e2599676e435577000fe5f24d0ee475883bdb6b8d456be4fe60699,historical40000_lcmd,18466,old_train,old_train,,3.170775151096811,0.30884175888597687
18467,306ca3b5d346a6ec0a702eda9851c18995afae59f12a1cf3defffe4adcfc40e1,historical40000_lcmd,18467,old_train,old_train,,2.9731174837703533,0.2397007382571381
18468,3b44e0a24c5546840a02bb91a0a3e8473767856bbb9b9571755e935eb3c3927e,historical40000_lcmd,18468,old_train,old_train,,3.0546004591672826,0.26807768888946093
18469,6973cf4957310c3bb28e94bbb9f5b8e1bb188fb87c622fd5ca8e83d2edab2ca0,historical40000_lcmd,18469,old_train,old_train,,3.1832512094985628,0.4847606362918522
18470,4f20bc82e442a2e352649e23edbb5dc9b76309af94bc193c243af8f07d3299bd,historical40000_lcmd,18470,old_train,old_train,,3.149912388928133,0.18994511120092916
18471,04c97be59f11525b9ae4df22c39080833424eb755831177016c9b70a9bfc38ab,historical40000_lcmd,18471,old_train,old_train,,3.1268644575944804,0.4050353948863248
18472,e30f3c805e3cffe87190ea000892f19035b051c36476eaab906c7794f1646a8f,historical40000_lcmd,18472,old_train,old_train,,2.978780133927678,0.2445234933866378
18473,c30abb843b13c4dd57a526b1b9909330648e38172abe48111722b8b9fda4a518,historical40000_lcmd,18473,old_train,old_train,,3.2160487802428306,0.310399825456956
18474,686b5e27e81851f2a4acd7f5d66c537de28fd791a876ee6694342b44a234ab28,historical40000_lcmd,18474,old_train,old_train,,3.0982253636368706,0.5321655085457411
18475,3359a5d5ab79f426d8c7de43b8d8e9082c0ffc2b3baa2fecd212a191b0d98b8c,historical40000_lcmd,18475,old_train,old_train,,3.418420623761246,0.380966995098984
18476,3ce60fa799286d035e8c648d13aaa8fbf4704ed97575eefb1c165363a1521ab5,historical40000_lcmd,18476,old_train,old_train,,3.396150352791627,0.4112061674301173
18477,1a21f62cd120e48b7aaaba8ea2398c3545a10aa57d188525fe15589674ec6157,historical40000_lcmd,18477,old_train,old_train,,3.001806948060524,0.7003655717713251
18478,523351196a1ae6256474fd6acf55897204ce54949129b61be150b42f0b684db3,historical40000_lcmd,18478,old_train,old_train,,2.0611758701777125,0.2140614423880851
18479,ca5f40ef441aa1838ab5dbe21bcd49cc4b907db58cfefdc21c229099c724f88e,historical40000_lcmd,18479,old_train,old_train,,3.1149495579015887,0.3503821124874018
18480,16a789f791c007e23a836ee3b6c90fdfd86e1fb8189252f7daac27d7940fbc2e,historical40000_lcmd,18480,old_train,old_train,,3.0347467572220754,0.24845307914375203
18481,845fb362a1b49b2c4399b2584fbab62f21c0b03beb4c3738fd32a242374df2b6,historical40000_lcmd,18481,old_train,old_train,,3.38994001103969,0.26697940902031414
18482,c08c29373535b7ce052969c47e0018d076cf3d5b21de38915f682b26d31f4b5c,historical40000_lcmd,18482,old_train,old_train,,2.9482183849062196,0.4152724629863158
18483,d189a8877051f5772589ed32d3243eae0442236fcda84805e99a6c13841a0412,historical40000_lcmd,18483,old_train,old_train,,3.1038772584767322,0.18868462207459036
18484,0767996716b6d9c244f5da3fa39f65e032f1b412455e0e48098ad9ed91d54163,historical40000_lcmd,18484,old_train,old_train,,3.4072400004547347,0.2119097836169348
18485,ed2e3caed1eed477624547911abcd24c7334069cbf41365a7eaab5a4dd22ed28,historical40000_lcmd,18485,old_train,old_train,,3.2779075605103105,0.6365312197989659
18486,d810d7df782f44c52b6316a5bff42f02cb2b99d367d0875cd85c5649d0b2a798,historical40000_lcmd,18486,old_train,old_train,,2.9875942932143498,0.30537105276228704
18487,83decc9839c6952ae10402f589d0dfc5f33c9d34bc3e4ec45dd0d772fcff9859,historical40000_lcmd,18487,old_train,old_train,,2.171216971073189,0.179339172658338
18488,fa24921335be10cc178c8f2d37ef427578069f7d730a0c8ea8359df26569648d,historical40000_lcmd,18488,old_train,old_train,,3.485316181410703,0.2985492987018388
18489,45a64cfd58979427555ead03c484b8faf1941c8799dd403283e0c25631b7e8ed,historical40000_lcmd,18489,old_train,old_train,,2.9797391203027916,0.610953209467485
18490,9cdf69604abe72995cebe5600e0d3a20ff704c63551e2c23c7e3616a3199b8bc,historical40000_lcmd,18490,old_train,old_train,,2.672683800029278,0.66298031469832
18491,ff6729f9f173d7ef8b221e0f176105572adb697c3ecbc44de8d2a9506cb9a211,historical40000_lcmd,18491,old_train,old_train,,3.414453455373053,0.21426340716450998
18492,42ccab1d218a638e7e5da8a8feae10a054934ba6b1a92b423ae4b7055db60663,historical40000_lcmd,18492,old_train,old_train,,3.260177310407902,0.22379993868188697
18493,be57efdbcc7cf243e6b1fc6102f97c01065721d592c6df0e9acfda53d9a222da,historical40000_lcmd,18493,old_train,old_train,,3.2770468560884782,0.25653965031803194
18494,3f27041b08fcf01321f362008e08512c6ae0a67dae1e43f8f3aae055fd77ba88,historical40000_lcmd,18494,old_train,old_train,,2.8143103177474713,0.16159065414792106
18495,4af97babeb069d8b98568f24df10ebe0c23448ec620debacb7a903a8bf3198e2,historical40000_lcmd,18495,old_train,old_train,,2.860337197063499,0.4380324622445291
18496,af03ff02417bf7b6094fbbbaafb05b76833b88eaa210e00e5ec985f489a224b5,historical40000_lcmd,18496,old_train,old_train,,3.1778723449658006,0.13466293185232292
18497,71e5284d4ec055917209dac0f184b050e2839d120fc2b39141455fe63061d51a,historical40000_lcmd,18497,old_train,old_train,,2.797741535141568,0.42547367167053896
18498,154b36b2e4f4d1f8a7f903999b3c64de92e056697c236c9a579322c2cdbd9e4a,historical40000_lcmd,18498,old_train,old_train,,3.1250993451945743,0.09792178336845314
18499,0b468989a31d82437cf0ec77243d803311d3feb652e35e7ff582149cec958e93,historical40000_lcmd,18499,old_train,old_train,,3.1897005384963015,0.14343962406075494
18500,69092d43ebe7b46d24aa3b95d6a0ea937ca4032fdfc267108b4e234f9443ae8c,historical40000_lcmd,18500,old_train,old_train,,3.2374075475749287,0.3355167866801887
18501,2ddc48c235303cb3757ed424e6d615cb1bf25b2752fd1f5bcabcceb089e44f23,historical40000_lcmd,18501,old_train,old_train,,2.466408035178691,0.2757620672208909
18502,fbb00bb9cc4da908907f573b2eb0e3493e601763ea6ab06e59683cef3747c3b0,historical40000_lcmd,18502,old_train,old_train,,3.0287249734916233,0.49192103831563827
18503,5a9ce6ab031ba13580f2b61621de67ff2d2d6cdda4b0d683bf4e53ae0cfa321c,historical40000_lcmd,18503,old_train,old_train,,3.2314816960310875,0.17116440676641398
18504,19c57f41adaa139ae00e400376a7bd53f8de9a780d99584cd1cee9b8223bb3a0,historical40000_lcmd,18504,old_train,old_train,,2.6839895755693175,0.180492180604217
18505,c46c72b48ca9ade742b1f21f91ebe179b9dffc4ee207523e6d20f8a7c1a94abb,historical40000_lcmd,18505,old_train,old_train,,3.4817192475230274,0.3779320153112131
18506,21584e9b01fa7b98b3b18bb0e074ee73dcaeb46350d581561d220f3b229a8d8b,historical40000_lcmd,18506,old_train,old_train,,3.1618898189032585,0.2989706466810462
18507,2c84e368ca12c8e3642ed79fd98811aeb4cb308bae76753669d54fa6d83390e6,historical40000_lcmd,18507,old_train,old_train,,3.653094064596134,0.5101420844974243
18508,9387c1d02156ea9c48b7d51fb5c47a6c6a2b57ca43206dafbcc29fdeb7a1630f,historical40000_lcmd,18508,old_train,old_train,,3.5137580434806086,0.2892039611042967
18509,7116eaf9f590a6b75cf0987318467500cab4b6dafb6fb3b048098e87deba2dd9,historical40000_lcmd,18509,old_train,old_train,,2.7562723179417934,0.34362038261251193
18510,0080b920104a4e461e0c9a10d0ebf578a823f5589a63d8e749e59994112b7020,historical40000_lcmd,18510,old_train,old_train,,3.423528059757,0.31594664344427725
18511,84d42726607b4477a2ec9648a7cb2e10abb924d6c5c6af2147dd2db31651193f,historical40000_lcmd,18511,old_train,old_train,,2.728721243708247,0.5823348945613982
18512,fd5e0599737a64783f26a592faf7309c0f6a14299d3be5f8a3d254bbfb1250a2,historical40000_lcmd,18512,old_train,old_train,,2.9716367257418566,0.2658482616510316
18513,c7e576ff03f2f2aa06932330e60fe553730d434d6bb3ee0e4e97323368426b65,historical40000_lcmd,18513,old_train,old_train,,3.3529675145011892,0.4590528866922381
18514,cc1e396ad6c8ed4cfd696a400110f0c69978dfc41a3196fda4330b3dac9d1ea9,historical40000_lcmd,18514,old_train,old_train,,2.997263867323674,0.4579660679748452
18515,d01395612861d1c14698e9529e9c6e19d478fa6e020bebf05be0640df5580a3d,historical40000_lcmd,18515,old_train,old_train,,2.5453844896454987,0.587382195580977
18516,fb39e6b1a644e935012989e3e48bc2be2bdd4c5adeadae3b6ffa921ece13f050,historical40000_lcmd,18516,old_train,old_train,,3.5015465833630337,0.20720938567025327
18517,af20ec0f2e6b7f264bfb0c4622c70ca084ee6958177fe20ec498c3a9cd13a535,historical40000_lcmd,18517,old_train,old_train,,2.19417950282638,0.6409944724914671
18518,9729c9999eae34daeb7ac3d6ee7a5a82c0843b7bd1b2cd0bdf400d381a8075b4,historical40000_lcmd,18518,old_train,old_train,,3.5697476715689107,0.4839468127964688
18519,4392fb1eb554e425ce77b5054e27e0385d1d2679e3a26fa1e80da2cfa8194c58,historical40000_lcmd,18519,old_train,old_train,,2.9623094518231134,0.3441998890417519
18520,cab0fdf7f89962923515de36592783db04e7aa2ede6688cf1ff8566c23fa5ab0,historical40000_lcmd,18520,old_train,old_train,,2.9636657730220244,0.356193728547999
18521,58da501239a7ab8817f0699d31b91472711a5b81749d227d6ed0384c00dfcd40,historical40000_lcmd,18521,old_train,old_train,,3.700742163789149,0.30526966976852377
18522,3d9f31f50b537b6f2c641009c0bba2a3822057f42adc05a7948e3479c731f855,historical40000_lcmd,18522,old_train,old_train,,3.5113050501868432,0.38585574913798304
18523,e3332f828825ac00cce678a978480acef22011e2680321f57015b1d3d26bf24a,historical40000_lcmd,18523,old_train,old_train,,3.285047809183847,0.30468076858539384
18524,f030334dab9d2ccfb1835865b9f0958e2cf1b5a513f0db3ccabb6190a27a42f1,historical40000_lcmd,18524,old_train,old_train,,3.2148318061236405,0.5588859006028088
18525,79189e7a4fcd28bad8b32bf652fa7eb013be74448e401efadfddf88b6e4e1862,historical40000_lcmd,18525,old_train,old_train,,3.3987342959443425,0.7486371811716079
18526,f6bbdca996e6893f3c938d1b6c82deb3973c8cb429041fb505a4fd1900661148,historical40000_lcmd,18526,old_train,old_train,,2.8228583001435097,0.36276246358027464
18527,3a7ce1877b505856233d0fcf582c7369a9197afca92a2427f7220082d0ab5a91,historical40000_lcmd,18527,old_train,old_train,,3.429126030327892,0.19797210541170296
18528,a8a6258ddba9b2c32098a3f79fa8398484615d90c4bde19b9e9649aed4ecd1d0,historical40000_lcmd,18528,old_train,old_train,,3.4528569461175205,0.2269189803617051
18529,08249f6a7db2b55eaf2f825b69f8b3a3d946cd52292714f81c39e2ede36927fd,historical40000_lcmd,18529,old_train,old_train,,3.4975525002548515,0.38585125950976584
18530,439d3d81abb0fae7579db696674887b76a88752eb359e019b00cffb973c47eef,historical40000_lcmd,18530,old_train,old_train,,2.826280047587149,0.5135319740920261
18531,8cbac00b209d035e8d94cfea6406912a4d3adc14ecf4ceaa20648521857ab837,historical40000_lcmd,18531,old_train,old_train,,3.3257093955756396,0.22616226507546422
18532,9eb7383412eae778211e620a6ad0aab9de7c9c48b2d11cf73f22abdcfbafe3ec,historical40000_lcmd,18532,old_train,old_train,,3.0099236642132916,0.44838495238685505
18533,033ec636e39b1629611a7ae06c3fb737656ddf8924c079c8ae7b283e21c6f331,historical40000_lcmd,18533,old_train,old_train,,3.281196059099219,0.5883733042690622
18534,02d1978bbc22ec91e528e066feca8305b7805228e149b29e111e2803cfde876a,historical40000_lcmd,18534,old_train,old_train,,3.4085603080663174,0.272096207131614
18535,4cf7281d89758623a22b78df275644386c01704132f306ebd67e928c1f53f57e,historical40000_lcmd,18535,old_train,old_train,,3.5394718832247,0.200234371012455
