old_index,gene_id,bits,split_role
394,3dde111571d80f23d8ade62793d299efcd30dbb70ce748d75f1e1a0f96a5ec2e,000011011110110011101001110111101000101011000000111001001111111110000111010000001110001001011100011001011011111100101101,old_train_anchor
13686,e073e24ec525615accf4426bc751db70bbd99b5037856274b781adce62a257b4,010110001111011101010110011101100111000110000001111100110011101101111000111100111111101111111100011111100111011100101011,old_train_anchor
10248,eee5bac0fcc386616842a134fb3774eff6817688077e2fbd44c8dce218e92f5d,010100010000110001011101101111111001000011111100111100111110111111110100011111111110111110011101111111101101001101001101,old_train_anchor
43750,d0f1641ee2b419faa612d6588e98dcbbd2c917a8fc6b5d6f96e926777ec0b2eb,110101100101010001100110101101111001011110011101010011110111111110101111111111101001101111011101111101100011101111111110,old_train_anchor
53663,6a56aaaa0c5b327fde21395171a72eef52675f3d21b9d593c4f20dd35ff607cc,111011100101110101010010011111111000100111111111101111111111111111111111111111111110111111111101111011111111101101100101,old_train_anchor
51417,e16fa9a8424c99e54379a58d8d0485435008f76cc89d8a8918f4e8afd35e27f9,111010010110100001110101001111101100010111111101001111110111110110110111111111111110111111101101101011111010010011101101,old_train_anchor
60704,b1ba92d44d91d7c911f44181615c1f6f9f7e1bc5a0336b4121f13dbb2c27ebe9,111110110101111101011111011111101100011111111111110111111101110111111100110011111110011111101101111111110011010100101111,old_train_anchor
34619,56170adb03ff0b8702e8551bd9c7a68d98893e41935534b4d1a65a25916dab74,101011100101100001010111001111111001011110111111101101010111110110111111111111101111101111101111111111110011010001111011,old_train_anchor
25310,a1287d7aa1804a4075bf08bed01c63c91f22177f866637e369d155ba8c98efbd,100010011100111010001111101111110000111110000101111101110011100001011101111101111011101111111100010110011101011111101010,old_train_anchor
6540,4005e8781d0a32905fe8911484caef7a8f457c028f14dc09a309fc71087c733c,001110011001110101111110011111111010111111110100010111110111111111011101110011101001101111111011001011011011101101101101,old_train_anchor
60878,58d7a5e8ecedfc5fa986468eebdaad90569de97d458d76da909bb097edb9a50c,111110110111010001100010011111110001111110010111111111111100101111110000111011111000111111011101010011111111010000011011,old_train_anchor
13863,dd7e44582ad66d54eee75284b27947bf63796fd6386b7e366f15a9679904ae0a,010110010000100011011111101011110111101011110111111110100111111110001111111111111010111011111101101111011011101100111111,old_train_anchor
36601,38f0fd7517e70dd895a7670f52c6326f9e755c80677f84f32977d5347e5dbf9e,101110001100101000100001110011111101111001110001011011111001111100011100101000010101111000010011110011011011000100101001,old_train_anchor
14233,e161a6d01829f8a12c3eab8c551187b413308827fd55357e92019a137c07779e,010110100101011001110110011111101111101011111100101111111101101101111111111101111001101111111101101111010111010111100101,old_train_anchor
9933,307b40350bf65828bdf032c3a5a97b8f4c58c773cdf50b4f8a3a812e654a5c1d,010100001110010000000000000111100000111100000001111110000001110111110101111101111000101110000001100110010001000000101011,old_train_anchor
42484,7ac692a548cb72f1104eeefcf036993edfb38a8f61bd50dfa5b0868ad8139eb0,110100011100111101100110001111110001110111101101110111111111111110111100011111111010111111011101111011110011010011100101,old_train_anchor
6467,35c9ec1df62b694e228c3e611d719c006951306b40e5a85c7675f56b2a2af4fc,001110011001110101011110011111010110011101101111010111110101101101101111111100111101000100101111010111101111000100001111,old_train_anchor
33430,142774a710be658cba0c8a371bf1b58f9c0850740fb270cb8d4b1838c7443a93,101010011110101000001110010101111001000001111101000111111111100111001110101111111111111110110110111100000111110011101001,old_train_anchor
42116,25665e1dfb96eb39a85d7d406a6ef054c1eca4d546ce2f2fa366956f375e4cc6,110100011100111010001110001111100010011110111100111100111110111111110100011111111110111110011101111111100011101100101101,old_train_anchor
5085,31227c1adee3ab4136a8c0de47b631bae2935178f568445ef0e487ed3b90c429,001011100101010011100100100111011001011111111100010000111100101111101111101101111011101101111111010011101111001100110101,old_train_anchor
39570,0f074f1840e136e5d6886f4e8858dee3aa0093649fbbe88d1f4946fa3a62374f,110010010101000011011110001011111001000110110111111100110111111111111100111101111111101111011101111001110011010001111011,old_train_anchor
21122,a2e9199d01e3d439e03c2f20d597ae66c11704f8857d829bac4c6d8d47a6c94f,011101100100001100101101001110110100001011010011001011001100110110100101111000011000101011101000000111111001011001110001,old_train_anchor
8631,8fd35b07240bb0c6ea79b51b7c601db49a452421fb8e39232935b7fb12c1b100,010010001110010001010110000000100010011100000001111111111100100101100011101101111111100010001110011100011001111101011111,old_train_anchor
50090,f9bb5b861b9c4f75ad33f58cd10320c1fa471a5a65fc37b9922ead415f0d46b8,111001001110110011100110001111101100011110011111010110110111111110111101101111111110111111101001101111111101010001111011,old_train_anchor
55508,dac0aa37b036bbf4f3a1e6ed50304d4635283b98ae02430c39521ab03a1554f8,111101010100111101111110001111111011100111110110010111111111111110111111101101111111111111011111111111101111010011101101,old_train_anchor
6967,08ed63d06389e95809b86853face14de246c43e2080e42eb80818c7d512b4a90,010000000110000001010111100110011000100111100110110101111011110010101111111010011111100101100110100000000101111111001100,old_train_anchor
45303,85254844fcc58778ff0d7b04cd0a75ac04901dc10da6cae864ac8b3cd90ce49b,110101110100111101110001000111111101011010011100111110111110111100111111111111111111111110011101111111010110010001111010,old_train_anchor
20187,a17c0fd00a877dd9ed5d0d701e35c8318b85fb204cbac5a317056979ff43e74d,011011100101010101110111110001111111111110000111111110110000111111110101110011101000101111101100001110111011010001100101,old_train_anchor
36713,90cd85d05f1e8e0a635fbe853bafa3911eae8f726b03f44987ed4d52fc12088e,101110001110101000100001110011111111100001111101101111000011111101110011101000110000101100110010010100101000000100110100,old_train_anchor
15409,83a2127c1c85c5af2622e896fa4135ec43ac0d8c1a9dd258b174c96e69971816,010111100001100011110101011111001001111111111110101111111111111100011111111111101101101111101100111111100011101100111111,old_train_anchor
58418,2764a67e525c2e20d5dfad25b7a60912a0937cd7cae5b3fbdbf731a548dc97aa,111110110100111101110001001111100011111111110111111010110110100111101111110011111110101111100101111100111111000000101111,old_train_anchor
32342,693c78ecdda355ccb7d64d23da4199b2d85da57a1d7ef0f873bf6e63c5640c46,101010001111100010101100100111111000000110111010111010100111100110100110101011110011001110001011001101100100010110101101,old_train_anchor
35402,b3d22591f109b3789f08838827f74861ac4405605f91375d7ff69ebd85ee3429,101100010101111010001111111111011001111111111111101111111111111100111111111101011111111111111101110011111011010100111101,old_train_anchor
47364,007c0d5ebcb1b02195800fcb3db14b6280f5a5aaf3cd2a2ceb6752c54678ffe9,110110110101111010011110001111101011011111101101101101101011101110111101111111111010111111111100111111111011010011101011,old_train_anchor
34389,347c3dab078323c8d216ac1e8c768f79bc3de606c1d8a1c2138a049ff0e294da,101011100011111101011111000111110011011111101111111111111110111100111111111111111001111111001101110011111111010001101011,old_train_anchor
44745,45b068df566b0aa064ff1cf28b80140e2639216500abc2d6a948051b647dd1f7,110101110001000011110111001111100001011111111100010111110011100111111110011111111010111111101101111011110011011100101101,old_train_anchor
53952,865e12ea6e098eb76c7339724044c133665f63d1786ae86b1c23a602a35fb3c8,111011100111010101111111111100000100011111111111100111111111101100110101110001111000111111011101101111111011101100101101,old_train_anchor
55875,e6abd0062f522f9ca532ae0a587d87127cb04259c5b2dbd1b2bea97b2491dfa8,111110000101010000010111111011010101100001001101011111111111101100010111110001111010101111101101101110111111011000010101,old_train_anchor
37356,ffce9018c25c8854471addb2a579038a97d1078b138cf828ba09709c5a1f1538,101111001110111010001110101111000111101111110111111111111011100100001110101111111111100100101111010111101111001101010111,old_train_anchor
33171,691ac6c72a969185e442aba1e35c222ec6e9a92b26c657aa9336932ac96eb565,101010011100111001110110011110001000111110001101000111111111101100011111111101111111101111110011111101110011000100101011,old_train_anchor
30223,04160fb500a3a7cb2240a0118a65fadcdd75d8138807d63902f992f190e91688,100111110000010001010001010001111010111101111100000100111111101101101111111110101010111111011100011001011011111100101110,old_train_anchor
7671,b7ab5437dc2d1d774d932ba6798532c916484306a2c837d1129a90d52b8ef89b,010000010110000111011111111011110011100011011101011111111011100111110101110011111010001111111101101110111001000000101111,old_train_anchor
35204,61027d42764a3529897d63e19f7c03e36b6fe8f866c050b0a26af17d44f798bc,101100001011000100100001110011100111000111111101011111111011100111110100111101111100111111111110111001011011010000011011,old_train_anchor
42695,dd33805444614f1bf5aba9aeef0248e31659e3b293801307988f2da640705d09,110100011110100001001110000111101001100111111101001111110111110110101111111111111100101111011101111001110111000000101111,old_train_anchor
60220,c678cb24697246f3263c53662987f09b1ce48072daf241976649dac2fd921450,111110110101110101010111011101011011000011111111111111111101100101110111111111111000111111101111010111111011010000101111,old_train_anchor
54739,e12301bf66e7fef7faca865fa36b5d62801b965b7035b8ea53239de4778b2c17,111100011100100101000111101011011100011001101111111010101101110001110101011101111001111111011101010011110111011000010110,old_train_anchor
24485,5411da11ce9572ef286fb6301f66568d9ab4683c16c6dccd7badaf72ba97c584,100010010110000001011111101111111001111111110111001101111110100111101111011100011111101110111101111101110011010001111011,old_train_anchor
59679,46894c47daaa4cecce1b52e265977827ffc8115793c90c20084a4ee5a6072a7e,111110110101110011100110011111101100011111111101001110110111110110101111011111111000111011111011001111011011000101010110,old_train_anchor
55021,1da2efbee584d4f8f4c4412bda2bcbf9a2ba08f36c798d386be8992550fd1c51,111100011100111010001101100111000111000110111011111000111101100101100011111101111100001111100001011100110010111111001001,old_train_anchor
16211,5fbdba34cbdcf11dd4495fb258053c74c83f31f7f6db17475e47f795de6c485b,010111111000111011100110000111110010011111111100010111111111110110101111111111101001101111011101111011111011110001111011,old_train_anchor
19326,d97b082bf188880b46dd8cfff41f96fe5431a0d3da62b0fe405ffa3788a74cbd,011011100101010101110001000101110001111111110111111111111111101100010111111011110000111111111110111111011011101100101101,old_train_anchor
13605,89cf21565e7e5a7388aa95f8ec13fc1ef1db4949260d4874341aeffb31a3332f,010110000111011101010110011111101100011111110111111011110010111111110101111111111111101111111111010101101111010001101111,old_train_anchor
14590,e277074ce731722caf7f9d774f5403f35ba24834eb7b3d146f30ac83469e29a2,010110110101010101110001100111111001001111111111110110110110111111110111111111111010111111011101111011111011010011101101,old_train_anchor
48804,c21c2628f254e817f964d3584a279009fb5afae0dfefdbff76ad057d342e9deb,110111100101011101010111001110011001100111111110110111111111110110111111111111111010111111101101111011111001010010101100,old_train_anchor
37876,45f7e7c5ad8cd5ee9b7e6053fe77ebe1c2ab08feb33350bcabe5601a5e5d88d6,110000011100111101010111011100011011000011111111110111110001101101111111111111111110111110011101111011110011010001101110,old_train_anchor
20110,9e7f21c6fa857a1e0734f665efe34b80437271ec230870ef3ae55274f28ee621,011011100101010101110001111111010011000011011111101111111011110111111111111111111000111111111011111110101111010001111011,old_train_anchor
2126,d0656d45c17942666f995c21fc92a61f52af1bdca1dbfc64460430cfb4e59006,000110010100100011100100100111011001011111111100010000111110100111011101111101111010101111101101101110111011010001101010,old_train_anchor
23789,3c67f17cb0e261df5eaba8dffa0fad0381620aee52e796bab909da2ce5910867,100010001100010001110111001111100111000110000001011110110111110110101111111101101010011111011000011111100011101100010101,old_train_anchor
37670,c200da95c19fad418d6508a552135195ba039e582e4ed2b3765cf80e4df3c58e,110000001011011101010110011101101000101111110111111110111011101111110100111110011111101110111000011101011101100000101011,old_train_anchor
21550,76a7702d39fab57096910909348545e66ab5d6eac0950bb1b5c62a985c009e02,011110010101111101010111001111011001100111110111111111111111101111111110111111001000101111001101101111011011101100100001,old_train_anchor
36222,27d31caaf342e69a9db807aed5b79e87610de6836582b60536ea8eb54db3da6a,101101100111010101110001011100001001110111101111101111111101111100111111111101111111101111011101011111000011101101110110,old_train_anchor
30168,4130c24431045256a55e3f20fef75f761ee2ed2922c550cc9ad6298550bf085e,100111100110100001011011100111110011111110011101111111101111111010100100001011101100101011011100011001011011111100101101,old_train_anchor
63563,49b1d73e7ad9f88ae04354d0d80d1a18b45ddc48619651f19854c9b6e936d960,111111011100100001000110000111111001111111110111101101111101111100111111111101111111111111111011111110110011010011101101,old_train_anchor
52680,7d95994283e3c4e8dc318134620c94b4b770402fee36f2ea4e249412df9f3e1b,111010101100110101111111111100001000111111110111101110110111110110101111111111111000111110010001111101100111010111100101,old_train_anchor
22851,7c55b89876c590283d74ccea45b87644e790fd3e69d88f84d208023fcd68617f,011110110101111101100110001111011001101111110110010111111111111111110111111101111110111111101111111111110011010011100111,old_train_anchor
19902,6f576da3b9d4546ca7843fa877cbeceeec190c4f2941fb3a4a51b3c5cf9aac95,011011100101010101110001011111101100010111111110101111111111101111101111111101111110111111011111110011011011010001110010,old_train_anchor
20957,ee446043c5f12fadba4881482a383e1d2d8d118103de80f9b7af6af3e55df137,011100110101111010010001011111100000011011111101101111000011101101100011101000110000111111011111111000000110001110101110,old_train_anchor
37983,5c164b6cfcd6a93ee85dff25cc0f304a3d89202170b0a845f01e264d7028d204,110000100101110001100111000111111001111101110110101111111111111100111111111101111111101111011011111110101111010001110101,old_train_anchor
35844,46a8bb651459b7ce7058673effd264cac02b89c27476b7c2468e4c7352ea04e0,101101001110010000010111101011010110011110100111011101111110101001111101110011110111101110111011000111010101100011110010,old_train_anchor
39923,3906d2bbc97fa8a43900bf088444ea8c6ed7a3882dbe5abe662faed8f8a44a3f,110010011100111010000100011111101001000011110101111111110110111111110101111111111110111111111101111001110011010001111011,old_train_anchor
6396,a6c7bf505f0ab8fe9b6146728161805857ae3068edf3c5ce9ad300e9532bd357,001110011001110101000100000101111111100011000111111111101011111100111101111111001001011011011111011100110001011110100010,old_train_anchor
25953,4085980156c395fd74b71dfa6811dbec56a1715f663984c59dc86f9224daa46b,100010110101111001101111000111111001101010011100111110111110111111110101111011111010101111011101111011110011010001111010,old_train_anchor
15767,157ff6db4ee4a87be8e807e3f61a1e2c69e15269d688b656e9e56c72c7912da5,010111100101011100010111001111001000100111110111101111111101111100111111111011111110111111101101111011110110010001111110,old_train_anchor
6624,0a38776f9502b27f3654f1683977891ad4a11555dcddbc21216a806ca5279643,001110110100011001110101000111001001111111111011101011111101101110111110111101111111111110101101111011111111010001110101,old_train_anchor
18016,f421a627e2c29e23368769191eb78e71a3dbbbf510e8610769238fc411c990b2,011010110001100011110111001111111001011111111001100111111111111111111111111111101110011111111011111011101111110011101101,old_train_anchor
28655,03ea2edf451090fa28a327c3e1638fef7fc3b128a0946c28bb84d9d65b4eebe9,100110100001011010000000100111011001001001100111111110110111100111100100111111011111111111011101010011111011101101110110,old_train_anchor
37779,55cbe81172ff3126793318b89bde3c9c633a7061f119ad228d6848170a8ab24f,110000010000100101111111111111110011111011111111001111110111110111101111111011111001111110011111011110101111010011101110,old_train_anchor
60282,eb6db374756cee7323aca13415aeaee0fe56181ee5dbe079bf6b9cb828c7c89e,111110110101111001011111000111001100011111111111111111111111110110101111111111111010111111111011111110110111100101111010,old_train_anchor
52485,1a5532db0cc0a07c98a3ce529c7325a6a13341c6e234a4c51c2368da7a3f77ed,111010100111010101101111100111111001100111110111011011110111110110101111111111101001101111011101111111100011101101110110,old_train_anchor
483,3839e5dd234204063f8a12abc34d12ba0bea460a0069bb5352661e229dd81abc,000100001000011010010000011101110001111001110111110111111101000111000000110111010101101011010110000001100110001100100111,old_train_anchor
9984,977c664f2019e46ba18bff103aa6164d9f199f2250cae08680e47f1c456ffc57,010100001110010000001111001111110011111110011101111111111011100110100101101111101111001011101110111001011011101100101101,old_train_anchor
5732,6fcb812f1e3c6f0ea7e32b9778a7745938d5675ee96bcda2e2e3d1b090d2ac0a,001101011101011010111100100001101100011101111101101111000011111101110000110111001111101100010011110001011011000100101001,old_train_anchor
15849,8a01a0fb6c7fa5a2861339d54e84ed7a959eadef43e6f244cf9174dacbd2175d,010111100101011101011111001111101100011111111110101111110011100111111001111111111001111111111101110111100011010011101101,old_train_anchor
8690,0d24b1682c471fb039b94cb2c013f0e60e0262c847b51741df76f0b7b66321ca,010010001110010001010110000111100111110011100110000000001111010101011100111111111111001110100000011011110101011001010100,old_train_anchor
53533,05756826727c5e0aed1fdccc96d353ed5daceedb33666d35bf816f2028eb8626,111011100101110001111110101111001100011111111111111111111110111100111100011111111010111111101101111011111001010010101100,old_train_anchor
29469,5fed532b8c8ba7db33a4b4ee838b7669bb0d79520a3fe081ebe39f3c173eb63f,100110110101111101100110000111111001110111101111101101111101111100111111111101111111111110011111111011111111101100111111,old_train_anchor
3191,d9206cd770acaf066ca3d0efd9298f0608f1185babd1270f6bce5ab8074089bf,000111010000010101110001000111111011111111011100111110110111110110110011111011111000111110011101110011111101110011001110,old_train_anchor
4430,8850e5b668ebbbfb83a7555f0e68e2b8daaed72e245629b422368ee7fda22523,001010001111110101001111001111100010011101100111111110100111111110101111111111111010111011111111010111111011010000101111,old_train_anchor
8680,f842d80441342d4d5e800626ef42b0847e06a360f632a52ead526e7427db342c,010010001110010001010110000011000101101001000000111111101111111000110010111011001111100000111110111110001101110011111011,old_train_anchor
11415,a51e9de6382a04ca940ae5891acf2e7c37d790394f8e615b2d49efbbce0460af,010100011100010101110111000111011011111111011001101110111111111111111001101111111000111111011101111001110011010001111011,old_train_anchor
57219,87b2aa6c3d021b213b7bb6e64d53192b08ff08d396bd16f072b2ff3ef7d0421f,111110011100100001000001011111011001100110100111101111111111111110111111111101111110111111111011111111110011010010111111,old_train_anchor
45623,0f09bad2b78b8f1e9555a9e9ac7976f9a549691dde43cc074f8776c5a33a05ba,110101110101010001010111001111111001011110011101111111111011101111111111111111111010111111101101110011111111101100111111,old_train_anchor
47815,87a6283c65b51d3271cd3d38e18139eecfd7dc9d565dfb3d502fa49a38bca808,110110110101111101100110001111011001100111110111101111110111110110111111101101111111111111111101110011110011010001110110,old_train_anchor
46157,e297180df66d922ae3bd2322de838bc8192287adab1786de188efbf652226323,110110011100101001011111101111111001111111111111000011111111101110101111111101111110001111111101111011110011010001111011,old_train_anchor
49502,d9e60c9b5f4c4e70c7cfa7d7b2657b55e713e0b4408390efd80ebf17c8f2e89b,111000010001010101110011101111101001011111111101110111110111110110100111111111111111101111101101111111100111010011101101,old_train_anchor
32217,410602fedeb48d91766f4bf643147817d0443a432e632b2a3a07bf974ddaf569,101010001110101000101100000001011101111001100110011001100011011001110011001111100100110110001111111110111001111101011011,old_train_anchor
44977,1f98907e71508bfca42e3a69b34fcc181aab2d4a6e2b87224b5240f6b79344be,110101110001111101010111001111011001110111101101011100111110111111111111111111111110101111011001111111111111000001111011,old_train_anchor
15670,812bfe3626a54c75b7b43fc2785b8fe53b5e06d5effa3293d9fc504f78c3849e,010111100101010111110001000111111001100111110011100110110110111111110110111101101110111111011001111011100011101101110011,old_train_anchor
62116,ab2d797ff1058529cfb37ddd12f1c7dc4c7befa8713d0575eea95966cbda3a0f,111111001100110011100110011111111101011111111101001111111111100111011101111111101001101111011101111111100011010001110101,old_train_anchor
52650,21ad13aacf91f4343b3fa7ead507da1efde951a3a75547e29a80a8d8a3d31e98,111010101010110011111110100111000110100110011101000111111111100110110111111101101011101001001111001110011101011111101111,old_train_anchor
45941,ddee145ed2906767d1060c27f06df89acbe8edf2d5a24410d33a20b6fb032d77,110101111011100110011011111110111111110001111101111100011100101110111010000010101001101011011100011001011011111100101101,old_train_anchor
12631,81aaa24e8557038cf94f1188297ece18b9c0b49f042fa9d9d1cca1e400f0921e,010100111110010101010001010001001000101101111100001110111011111101011101101000011110001011011100011001011011111100101101,old_train_anchor
62345,82cbedcaf98d988fb3a337245152917b881811bb17e9e3f470d8c3534d799e2d,111111001101011001110101000111010111111111111111001101111101111100111111111101111110111111101101110010100011110011101110,old_train_anchor
42168,5c1d23a73751e9fd51456a7390d978cc7e94f0ba11a40007443e8a010902af2f,110100011100111010001110101111100010000011111100111110111110111101111111111111111110101101100010111101111111000000101011,old_train_anchor
6597,0022ac80049180f7f9b863b7612636585c43dad08ac36b7c09afe010de21861a,001110101100110011001110111111111100011011110111111110110111100001011101011101111011101111111100010001011011111100101110,old_train_anchor
35299,200fd15301ba57693a7661eb3331b8d9e02a974099536b92b1b2ac52ee25100c,101100010101111001011111000111111001100111110111101111111101111110111111111110111111111111011101111010111110101100111111,old_train_anchor
13881,1e02047153ba80cb7239fc882ab06ed2219d2119b0d766a17aa74aa97e68cd37,010110010000100011011111101011110111101011110111111111011111101100010111111111111110101111101100111001011011110101110110,old_train_anchor
59165,21a5459453b43431fc2edafc6eaa41f3e05e657aa901c9c804eec48561d44794,111110110101110011100010011111101100011110011011100111111111110111111100110011111110001111111101111011110011010000101111,old_train_anchor
47099,4fb04408aa683c9fd0dcb059c6a693429aaaf0d8db185ae940e7b3facea7664a,110110110101110001111111011101111001011110111111101101010111110110111111111111101111101110011011111110101111010001111011,old_train_anchor
40907,21b9335363410e1e782fe7b49c5c60d357605dc3c121fd058eeb623bbafff9ca,110011100110100001011011100000110001001111110111000111111101110001101011111001110000011010101000011011010010111100111000,old_train_anchor
6562,7c34e028c100ed24f127711dca7562d52aa960173cff41687a3570555744a82a,001110100100011010010101001011110010010001000111011001111100110010110000111100111101100110100000111110001111111100100000,old_train_anchor
34979,0798392c193ad9c11371af0267f42dc09bec10064e3d2c06e3780e7b7a68d68d,101011100101111010011110001111111001011110011001011111111111101111111111111101111010111011011101111011111011010011101101,old_train_anchor
33256,fc61644d31382810b168641fee82fbc6660010c1249ecc7d3a86af885a264b02,101010011100111010001101000100011110000110010001011011111001111100111111011100111100001110111011001010011011100011010010,old_train_anchor
31768,416334edc3c127916942ccd5dd28e4c61e6d3ae375e9a66ff799fe992f4b0676,101001011111111111001111111011110111000000111100000100111011111101110011100011101010011111011000011111100011101100010010,old_train_anchor
10593,1c9a81c392fa018b2b7e4a568756986085e0003218b29d73d9f70ac0cf13417f,010100010110000001011110100110000111100111101011101111111111100011110111111111111000101111101101010011111111010000101011,old_train_anchor
23068,e5aa6df42516a2fbf4eca879276dbd360a500e2ce497c9caaa914e770fc783c8,011111101111000001001010011010001011111011110010000000001001100001000111001100101001101001100101111101010110000100101010,old_train_anchor
60419,03dcc9bd787ff1f2398403e4d741f56891cb2777490796d76e289894619a9c4c,111110110101111011000110011011100010011101100111111110100111111100111111111101111111111110011101111111011011111101100011,old_train_anchor
44983,6e0780509ea8470ca89a39947bacf86cb99d6798b3c495fc8892f390925f5c8e,110101110001111101010111001111011001110111111100111111111111110001010001111001111111001111111011001110110011010001110110,old_train_anchor
49196,f81b4b4ca55fb3c4fbcd43524408f70bffeaf0bb5e82cb9302478f1703244e9a,110111111000111010100100111111111001111010011111111111110111110111101111111111111110111111011101010010011010010011101011,old_train_anchor
46523,c5db984918d9f3be760f162c8d4277daa1239e98e3256e1e61e16473d1168288,110110100101010111110001011110001001100110100111101111111111111100111111111111111010111111101101111011100011101111101011,old_train_anchor
27010,da76acbef1ea0e59d359895ce1dac5d41f7a8f499dbd67d8cffa4885606683ad,100100001101011101110001001111011011000011111101011110111011100111011111111011111000111111011101010011111011101101110110,old_train_anchor
53274,4c2288b9f300b3e415c0545eec532754c5525cef265a330b02ecb2d12ec8d7ef,111011100101010101010111001111111001011110011001011111111111101111111111111111111010111011011101111011110110010001110110,old_train_anchor
24140,64a8588d220def808f38273d961a6de8e8ffb60ab03a39c9daf07f8301bc6f5d,100010010100111001010001001111100011000011111111011110111011101111111110011111111010011111101101111111110011101100101111,old_train_anchor
60623,154ceea87cb31d113de227a3a6123698163044d5a7900c9377944965a7c3e672,111110110101111101011111000111101100011111111101000111111111110110111111111011111000111111111111010011100011101101110110,old_train_anchor
35765,4681a7a075275a7c1b1775d2a9d56e096137caafd87f7612557d173ab8b0e6a4,101100110100111101100110000111111001110111101111101101111101111100111111111111111001111111111011111110101111110001001111,old_train_anchor
6002,a755a4b0a44d4981d137d6c4a69f96df31b5bcf54cc1f89bf63de8361a4caef3,001101011111100010110001011011111100100001010000011111110110111111110101101000010101111111001100100111010001000000101011,old_train_anchor
45689,c700ff88dec7cfba67b1bc47de438b347d00bb4cdf8f0ded2acd40b8c52af8ce,110101110101110011110001000110000100100111011001111111111101101101111111110100101110001101111111111001011111010001110110,old_train_anchor
45159,df84a3f83b4d51e6467d9a1603c2bba7590cc2112927e3be118d8abc37b198c8,110101110010011010100110000111110011100011110011101111110111111110111100011111101001101111011110101111111011101100101110,old_train_anchor
57718,cf1a59c5fdcb5c296b4ba9e99493ef6a881f193fc716f857f8cdb7a6fd97b158,111110110001000011110110000111111100011111111111111110110111110001101111111111111000111111111011001111111011101101110110,old_train_anchor
4686,72fbca541b73ccb389a540413a94cd98bdde7111eef8258a2ac7e77a3d1847a1,001010011100111010001110001111100001111110111111011110110111101111111100011111111101101111011101111111101111001000101101,old_train_anchor
30793,8ee888a6fa65403d2677145d8a11b63e23d172399c87fcdde0de84385765c585,101000001100110011001110111010010001110000110000010111110110111100110101001110000011111000001111000011110100000000010011,old_train_anchor
32594,8a9d96722fc03f272b52fce2659da7ec92c65c39fcba00dc68a50af12e45a794,101010010100110110110001000111111001010111110111111111111110111100111111111111111110111111111111010011100011100001111011,old_train_anchor
46337,b72e35f5c33055a3c5b7da28cbed49c0654c5322030d9f7009aa52bc6fdd005e,110110011100111011110001000111011001011111111100010011110110111111110100010011111100111111111101110011110011010001111011,old_train_anchor
28815,a91d2ccaaeee0a01d5fd96ef9d6ffae920fab2c82a20352fa0fbd6243bfe4a6d,100110100011000100111110011100001101100100111011110111110111100110110101111100101001101111110110111101011011101100101101,old_train_anchor
6137,048a0c74687b94a0a43d67ba2e57dae5b35eeff6d42e322d3efc635f5f0eb623,001110001110111001010110011011011001111111111101011111110011100111110101110011111010001111111101101110111001000000101111,old_train_anchor
64625,44a07b458f27e9430db650ad3e54d6767508f44fea11685475df02b6666d81e3,111111110101010111011110011111011001000011011101011111110110110110101111111111111010111111101101111011100011101111101011,old_train_anchor
50475,2c1bb989b792bbc9a4954dbd6675c6b801770235100cee34bb46108df8abdac3,111001110101111011011111101011110111100011011011111111101111100101101001101111111000111111011101111011110011010001111011,old_train_anchor
64011,95d8cab834166bb8cc092f0412ed369e8fa01b5e9d12887bd5f1134b432fdc60,111111100001000011110111001111100001101110011101111111111111111111111111111111111110101111011101111011110011010001111011,old_train_anchor
21004,e85712df9f27fbf39b841477ba15e68b305e2809300cbe7d372545ed42f968d2,011101001110110111100101110011111001100111111100010011110101110110101111111111101001101111111011111110101111010001101110,old_train_anchor
12978,884beecb11c387c7a53f74a3eb092a83ca1e4d1a77f819f14ab399615b6d4db4,010101011101110101010001010001001000011111100101111010000001110110001111110000010111101110110111001101110101111000000101,old_train_anchor
64435,b559d6bfffc78168324e561b5b95e4ae160acb8d8baa62915d49ed13c1477125,111111101101110011100110011111101100011110111110101110111110110110110111111111111110111111011001111111111011010011101101,old_train_anchor
57654,9466ff599fc132596f814a3141e93136cbea489bfc3f1c2f9187465f23f8f572,111110101100001011111000011111101001000001011111111110110111110111110101110011111111101111111111010101111011100001100001,old_train_anchor
56889,481c632c01339a6743d4d6f6ad5f75270ddc6fff0b66a8c74843ee32932dd9ac,111110010110100001111111101011011100011001011111111111111011011110010100111110001110001111011101011100110000101101011111,old_train_anchor
17463,754e34ed50772ae674f22eb67cd9efec76d6b4c4b4cf19a661875e0ecd09bfa8,011010010110100001010111001111111001011110011101011111111111101111111111111101111010111011011101110011100011101100111111,old_train_anchor
18905,41b154ea8f33261fed7da9427c9b002660b0fdc11f7a3a59b7b7d7e4af448f8c,011011100100111101110001001111100011000011111111111110110110101101110101101111111000111011011101111001110011010000001011,old_train_anchor
3517,348a370b931d5570470d65937d9d8cd46cd6e066ae026cd4478b94dbe4da7adb,000111100110101011110111001100001000111110011001000111111000111111110111110001111010101101111101100111011101000011011110,old_train_anchor
14289,a0d64f00a51b6e73a5c7a2a583a6e21aea3629127e754313df2480010beeed94,010110101111010111011101000100110000000010010111100101100111101111010011111111010001100101001101110001010001111111001001,old_train_anchor
