gene_id,split_role,source,family_id,parent_old_index,parameter_regime
f658f9c20ffb81b7332c90e5cf13926c1d45c1257ddc288db26d6c267d518f45,train,L,expansion_f1_v1/L/pool/field_20695/attempt_0,,same_range
e104236711dff4964a029d49ad52165880cdbec113ae19428c01a826e2899a6a,train,L,expansion_f1_v1/L/pool/field_9102/attempt_0,,same_range
c24c5d07393644fcd6d3a626075c30b412d3fed7be56be15a3a166298bfa6c47,train,B,expansion_f1_v1/B/pool/field_20011/attempt_0,,same_range
068c93fc7d95b748473abc2822e2bb276a8b5a783e34d2ef18eda5a45ffa198d,train,B,expansion_f1_v1/B/pool/field_12511/attempt_0,,same_range
0e008fe05bccb2f687ceedd22cc4b249e0c3fb3c72f364e0e63c6a29cc099955,train,P,P/parent/24704,24704,same_range
c8c35bafba4a247517bbd0c9d0f151d5a26a83c891c6b0b6b7bfae4611faaf0f,train,L,expansion_f1_v1/L/pool/field_14438/attempt_0,,same_range
392162f234d3c837a7e38cdf221cee947cc55dc0c101804d4b51b2465032e866,train,L,expansion_f1_v1/L/pool/field_12005/attempt_0,,same_range
4ec663207983b6455fd7fb5335a2ad17c923c77206b0b3a000761b621bc5df9d,train,B,expansion_f1_v1/B/pool/field_12142/attempt_0,,same_range
fa98ab20f449708efe198531752a1999578ce48649c298421aa11253a00808cb,train,U,expansion_f1_v1/U/pool/field_11860/attempt_0,,same_range
8d05b582bb0a20c7f1ad5be0c47bedcdc4daa0b7872efe27515e41a959b2e328,train,U,expansion_f1_v1/U/pool/field_20165/attempt_0,,same_range
46246b777cf389b307d4b85d2ebf0dbb51db1bff1e5adba43091a0aa443a63f4,train,B,expansion_f1_v1/B/pool/field_24350/attempt_0,,same_range
111a02883e2bd53512c589db5f01290a9e7feb98fadbf547d28d2e36019ede0b,train,U,expansion_f1_v1/U/pool/field_17704/attempt_0,,same_range
770bc7304fc466fe93696c9867ef10ad1f856c7d19ac5af5a4c70474292f39ec,train,B,expansion_f1_v1/B/pool/field_11716/attempt_0,,same_range
096519ad16439a6ed7dfde10b13557a163c50f19aa3672ab86950d4cebc3bfa9,train,B,expansion_f1_v1/B/pool/field_12355/attempt_0,,same_range
219180f5e94d675420137c78391276006d0b686b9e442d2c8443f4f9a6658d7a,train,U,expansion_f1_v1/U/pool/field_23232/attempt_0,,same_range
1b494100f0f56a7450ac3da84c75e994d0882bfae72909f137e15ef6febf0393,train,P,P/parent/58571,58571,same_range
6733da140c83509620733903b75c659f2548fb990efeeb7dfc1400506d86080c,train,L,expansion_f1_v1/L/pool/field_21065/attempt_0,,same_range
5890e27da49a7d4b2d34c030c1bfad00bca35b66885db6d4a2d0ead81090497b,train,B,expansion_f1_v1/B/pool/field_22820/attempt_0,,same_range
dabcedfbcf01d987e24a3218c879e72eb7ca615d3a2dfa9b804ba2860cff1775,train,B,expansion_f1_v1/B/pool/field_23767/attempt_0,,same_range
d2ecd01ea5f7c0ab70c55416ab5be712b29e1d4fdb6567b78d9b605e2be6fdf8,train,B,expansion_f1_v1/B/pool/field_5404/attempt_0,,same_range
7e17f4cc3540b8ff7d6796192a96592fa2ac0838a0b6ba5cdfb7aa97eb4a12b7,train,B,expansion_f1_v1/B/pool/field_731/attempt_0,,same_range
12d00c0948178607ebb8dcf480702f0695e2eebc3844696c93b879669e91f1b8,train,P,P/parent/6351,6351,same_range
a9aa2fba5b5238089c67cf795de976a1cb3875726cc1d153f58f07960d64ebeb,train,B,expansion_f1_v1/B/pool/field_16161/attempt_0,,same_range
fe38c2c8ffb7cf989047a4bee2e18d8570699a46b02666bbdfca0489b04d92c0,train,U,expansion_f1_v1/U/pool/field_14797/attempt_0,,same_range
850505543738781b9787f6d67fcc47b13104b43af6a05dfc71ac81173c71f5e0,train,B,expansion_f1_v1/B/pool/field_19714/attempt_0,,same_range
91874537b1a68f63dcf4bfc026eef5fbd6040e4b95e9f8b6abded75a6924a39d,train,B,expansion_f1_v1/B/pool/field_4530/attempt_0,,same_range
36328a2d618994c5063ce32bac2084dc246cc38773b42515d31c15487d40422e,train,B,expansion_f1_v1/B/pool/field_11889/attempt_0,,same_range
b216eb4876142e09c43a03c471f44b3e4ff1a6063f68a2a77e719690886be76a,train,L,expansion_f1_v1/L/pool/field_11785/attempt_0,,same_range
1e6a3f8bbe7854401145e909d7c6a32f6a5f79cafa6a3afb1e0fc37275ec9796,train,U,expansion_f1_v1/U/pool/field_19413/attempt_0,,same_range
92c013083132879063eadfa5aa3711845db5a5533f66ec6dd814b30f7909164a,train,U,expansion_f1_v1/U/pool/field_20396/attempt_0,,same_range
24d986467c2ce9da40ded1f0fc473830590b180f51951bcebed593bf3b3c4453,train,L,expansion_f1_v1/L/pool/field_20210/attempt_0,,same_range
0d59744cfbf0c0012a7b4a8f53536a657a3f43688285331e12814a6d13c8994d,train,B,expansion_f1_v1/B/pool/field_14202/attempt_0,,same_range
d42f08c5cc52fae3d9eca3ab27863d532b2738cf2af92be2c95d4ee41a7de809,train,B,expansion_f1_v1/B/pool/field_119/attempt_0,,same_range
fbf6908786210efd2b5a90358ffbc70c21560386a030c52fcae0f619bdc6f079,train,U,expansion_f1_v1/U/pool/field_16594/attempt_0,,same_range
e80d90e91f007912a260735ec4bc6ba3a5736f96d4af04b3c6d64b784b13b599,train,B,expansion_f1_v1/B/pool/field_23919/attempt_0,,same_range
c872e1a8936ed59f03aaf4c7ec64afc41853266ee343291cad419b53f47c2179,train,B,expansion_f1_v1/B/pool/field_19182/attempt_0,,same_range
2bc7044e128d33862194b85f74ab9795fcab122a521c52daaa9918385e4bf6b0,train,B,expansion_f1_v1/B/pool/field_7915/attempt_1,,same_range
e3f172228c2bc5c3ebf26012fc57efa5f12866e89c24bdbc097d27af15a7f47a,train,P,P/parent/18217,18217,same_range
491269273145eef714d2424401d2656b54fc3ae7e939b0f7941415c8d7932aa9,train,B,expansion_f1_v1/B/pool/field_4313/attempt_0,,same_range
ad7609a60f74a4d3e3a65ace4a672b392bcce6789b6733dee990ace6deb78de9,train,B,expansion_f1_v1/B/pool/field_8873/attempt_0,,same_range
293714305204891a0bb2d6c19ec93fa9c1a464b393e4991c79aa1af923ae4e46,train,B,expansion_f1_v1/B/pool/field_7733/attempt_0,,same_range
0b032f91e2c177b3b4635258c72fcc85c9da9cb4376b3520373c2900a442034f,train,U,expansion_f1_v1/U/pool/field_3625/attempt_0,,same_range
7dbbb308aeb214f0ddaf7692e313eec1d0fd9e47311e8812fabe4af412e2009d,train,L,expansion_f1_v1/L/pool/field_12685/attempt_0,,same_range
bf787a4d00d5a78aaf6c7f52c3c257660be0f7dae85ed654c466dc4eeeb08246,train,B,expansion_f1_v1/B/pool/field_12338/attempt_0,,same_range
c2dd29e09e2fb7fb1d3dbd4ad00de2119a0a00f29b5ec5a9ac3ffdac88e78e47,train,L,expansion_f1_v1/L/pool/field_9174/attempt_0,,same_range
088f5220d29c37249e641223bcafc7d30fccdcdcc8e875beb164b73e37988949,train,B,expansion_f1_v1/B/pool/field_5923/attempt_0,,same_range
530ddd59f7d921dc89d9f4ad3b83554ef0f90d110f744c1f8c981c9adacce072,train,U,expansion_f1_v1/U/pool/field_12969/attempt_0,,same_range
dfd8781d446f79563e81a64cfc9553620c52e645a46b21dfdc7e25930648fa73,train,L,expansion_f1_v1/L/pool/field_9310/attempt_0,,same_range
8f0da71fab1c2e495de066fdf209261415a97be01f354616b5819db9566ea4f1,train,B,expansion_f1_v1/B/pool/field_11400/attempt_0,,same_range
4561d0262c65b504ae1bf3c5a19af6709090634e992a643ad8c1d0b1081af20b,train,B,expansion_f1_v1/B/pool/field_1894/attempt_0,,same_range
a88152c2dac6e028d0ab1e44045e3b95cdc49fa8f84696518acc5a4e50ef71a3,train,B,expansion_f1_v1/B/pool/field_22256/attempt_0,,same_range
e11a126d702bd4e47564e395bbfe7069ef84764e0b9fd238e073f47c04df5c4d,train,B,expansion_f1_v1/B/pool/field_6294/attempt_0,,same_range
b999d8840d83ed98e698094324f1f00c2119a092b187db7dbf727abfd1787636,train,B,expansion_f1_v1/B/pool/field_13286/attempt_0,,same_range
b1ddf2c58e3629b15464f55fb136e71a77a352d0bcfb7a80d06672e9cf73165a,train,B,expansion_f1_v1/B/pool/field_17215/attempt_0,,same_range
73c13e8cb864d3c13d3e70d65ac4e62349a2860d559e6d2338fdcc006e8926be,train,B,expansion_f1_v1/B/pool/field_3922/attempt_0,,same_range
136aab25ecffe1b50d8804bf2d1f450fd755a191c372cd3c36f834a2e5e01130,train,U,expansion_f1_v1/U/pool/field_1082/attempt_0,,same_range
f957d92b0548a604ef59145853b5e2001b1d2cfed7b18e97ad46a84451100f38,train,B,expansion_f1_v1/B/pool/field_16164/attempt_0,,same_range
2387ee0c9d4399616e32c68c24de6683c7f4a90ef3b2145e53f979043d5a64f9,train,U,expansion_f1_v1/U/pool/field_11028/attempt_0,,same_range
21618e661030f87d354ebe5c53749fe7a9a8ab305c060e6da2e8117bba2aacf3,train,B,expansion_f1_v1/B/pool/field_7551/attempt_0,,same_range
66b465281113e5c133944da8396f5b3411a15502b7bf3d2cb5e945a60c1d5e63,train,B,expansion_f1_v1/B/pool/field_21415/attempt_0,,same_range
d2f3c7f4be452d033d7d5a17ecdd3222f9ba74d1d6a90f9fc727ce97a0f084ee,train,B,expansion_f1_v1/B/pool/field_7894/attempt_0,,same_range
9383814f7fd18e4855f565b72a9cdd7fdffc7b474bb198d45d17539a4154ead7,train,P,P/parent/46270,46270,same_range
c193e30c309d31c2a34868a6f558526546ff4f4f623a663ce9de23db4ee31251,train,B,expansion_f1_v1/B/pool/field_21829/attempt_0,,same_range
33dc0186f80b449dc3d70e71bfab2a0be2d0f312a59a04c28dd65a03529338d6,train,B,expansion_f1_v1/B/pool/field_8425/attempt_0,,same_range
190a3c6811bc8942bc475a3a51cf51d2534f9a44830b272cbb48d536c1553e96,train,B,expansion_f1_v1/B/pool/field_398/attempt_0,,same_range
3051524b5394a0c0dd57a0de3003d9e5e6f75597f959125d8e59c826536c215e,train,B,expansion_f1_v1/B/pool/field_11319/attempt_0,,same_range
e7c5a32e3b187acaa3fb841e09c8e9d64d31550989ac0c622ddb3b5235bbcb9a,train,L,expansion_f1_v1/L/pool/field_6372/attempt_0,,same_range
5655a75fdce83a47e732ff5023e4b122659c7dd278b62dbbd1c78b79c3f7b17a,train,B,expansion_f1_v1/B/pool/field_3831/attempt_0,,same_range
bbd830b34b48b67baf99f2b4685555fdb79308e492c036c827a3834cc51abf82,train,L,expansion_f1_v1/L/pool/field_24068/attempt_0,,same_range
83256a03fa339cb3080fa91a7ca5659b7c5c10b5e3f7276e084b7b48a54fa39a,train,L,expansion_f1_v1/L/pool/field_21215/attempt_0,,same_range
6109346885b2d9c56da4294f6ec905cbbc1b47c08a45dff8a1d2ba0619324d71,train,L,expansion_f1_v1/L/pool/field_22587/attempt_0,,same_range
ce77e3309aa0466cb1527365c48751e4a7bc02809d855046213a0c47eea98dc7,train,B,expansion_f1_v1/B/pool/field_14241/attempt_0,,same_range
ba8930cc03941b26faa5b8d1f87b72a83d9acd1de9bd5be4dfd5471db96d5af3,train,L,expansion_f1_v1/L/pool/field_18098/attempt_0,,same_range
a3b04aa2529d8371e1053ddca0393187c697b8c10602d8dc5478d6a2866d3129,train,B,expansion_f1_v1/B/pool/field_4158/attempt_0,,same_range
4c4f70831866f287f4a35c05b2306b5670f07401a87aa4359f9fe778ec9b2a29,train,P,P/parent/60654,60654,same_range
04b173bd7f1676da8451256319d699b9aeadb22cc3005e960cca8a7a1cf36d50,train,B,expansion_f1_v1/B/pool/field_22793/attempt_0,,same_range
6280cfdb985e0426965f9d72c2bb99d9728fe33c32904cc0c4dd634677cbaee0,train,B,expansion_f1_v1/B/pool/field_20591/attempt_0,,same_range
14ba157d62766405d44a0bc592408a15b5827dbf2e1f75b5edde686111222eed,train,B,expansion_f1_v1/B/pool/field_8535/attempt_0,,same_range
33fe8186ce9a238fe7aefb8fd8cf40e6827053b1894600e83fb3fcc77a754a0b,train,P,P/parent/28066,28066,same_range
d0148f2b08dc69a83798e3494e9ef6ae9135d62562e1405e705d0adb36796249,train,L,expansion_f1_v1/L/pool/field_14450/attempt_0,,same_range
e992a4738bd5d92a83ec607ebd363ddd5552fd66812529df83d98aedd86ab171,train,B,expansion_f1_v1/B/pool/field_13535/attempt_0,,same_range
cc7d460e53c4bb6dcf66220ecdba6b6d2bb056e3e0b4d3d035d1013c0d3ad2f3,train,B,expansion_f1_v1/B/pool/field_17755/attempt_0,,same_range
f6ed0a2366f25182349a65318205f4db17e025e0c78925a57475bdadccc488ee,train,B,expansion_f1_v1/B/pool/field_6111/attempt_0,,same_range
aa4c589640da6370c3a54bc3145ecf6e02c134a77b9f0a98db19882ab3d7c3ec,train,B,expansion_f1_v1/B/pool/field_1159/attempt_0,,same_range
b1207370396ce789654c5cd49959e63265c117880d75a428e5e29e7fca4cd776,train,L,expansion_f1_v1/L/pool/field_1138/attempt_0,,same_range
a56946da7ee85ae619fa623924826f3fd8b092966c5c8935e6c7a5a8ec38ce29,train,B,expansion_f1_v1/B/pool/field_745/attempt_0,,same_range
3951ce9f3290ec0a755956a9d040564542498d3096a9c706b1b2097c9b03d51b,train,B,expansion_f1_v1/B/pool/field_18887/attempt_0,,same_range
13bdc5afd3d5ddc5db1dc9f5fe0a8329be08b4c4716e8d8ec47dbc07d987b891,train,B,expansion_f1_v1/B/pool/field_2466/attempt_0,,same_range
47ac2c05757d531fd2d5a972716bb3f9a49bcf88f9bf576ea748505e825e40f1,train,L,expansion_f1_v1/L/pool/field_18969/attempt_0,,same_range
bfb8a86a32f016cd89f428a291dc63123f356da9d12adc77e2bdc55597e47217,train,B,expansion_f1_v1/B/pool/field_7475/attempt_0,,same_range
fe4dd8068f693391b44cbb340dbae8316e006f306227f11f8de754d83b9793c4,train,U,expansion_f1_v1/U/pool/field_2078/attempt_0,,same_range
1fa309238af466d2695d6aace6e120a6ed4cd742b2ad441206d7dfb765e998b5,train,B,expansion_f1_v1/B/pool/field_6450/attempt_0,,same_range
b32817b1a9dcfda42951d68b168c2b9e25d752f0cc23cd1d7e225f8f7619869a,train,P,P/parent/25605,25605,same_range
5cab0ae1a14d40695385d897cef62a1bb2195f776cc217ed8e8801630e0c4b06,train,B,expansion_f1_v1/B/pool/field_9279/attempt_0,,same_range
c227957e8628eb2d6e886d3f2d20e27f2832642c99c95b5c9fd42da2af8384d5,train,B,expansion_f1_v1/B/pool/field_18463/attempt_0,,same_range
56ab275990ba5622e3749f1ed7ed624a8a3f610f7fba7dbf7ba8f1d3162e87a0,train,L,expansion_f1_v1/L/pool/field_18520/attempt_0,,same_range
a84dbdc59e067f0bd6e7ca36181b9dc5310a30112d236ffdc661738d4e8ac3b9,train,P,P/parent/17713,17713,same_range
588a2f6f3d3263011f49bd564b4876fe588905b318c6d4e05c395c8a5c386708,train,U,expansion_f1_v1/U/pool/field_17792/attempt_0,,same_range
c47ba3f064314a65953d013f6c4ad07107b0c9f65d284b75b1cb405380e5d271,train,B,expansion_f1_v1/B/pool/field_11158/attempt_0,,same_range
1eb48e33aee838329f137694265443d76735d5eaf909fd6d923b2693e8b4b543,train,B,expansion_f1_v1/B/pool/field_19278/attempt_0,,same_range
9f938bd28c7ea3c2d2a529baaa240da9a412f109e3c92315a60943b3dc23c394,train,B,expansion_f1_v1/B/pool/field_13893/attempt_0,,same_range
40980835ae745beb90583f92297c149dcfadf8442bbf2940f120bdd0ad43e798,train,U,expansion_f1_v1/U/pool/field_9237/attempt_0,,same_range
49e302cf8f879d9b9fc859cd34fa28ae823746f6af236f7381b0da5fca695b49,train,U,expansion_f1_v1/U/pool/field_9267/attempt_0,,same_range
cdd36ef23793d9bb9be73eb5786a86f4f9b24e08ded45d2191d1b6b4e1dca13b,train,B,expansion_f1_v1/B/pool/field_21311/attempt_0,,same_range
ea0a6f896d9ab347961e26b0bac64f76ccf5edc62373b8f9cee64f80880bb2bc,train,P,P/parent/9701,9701,same_range
5be749ad43085029ba0bdf2b04276f060c4143b77103d9983f09e53cca6f3ef4,train,B,expansion_f1_v1/B/pool/field_18094/attempt_0,,same_range
0735061908d6dc14e60b15ee3b772e169c392a45ecf948be9b06eb3d5523e7ca,train,L,expansion_f1_v1/L/pool/field_7382/attempt_0,,same_range
986d9241e06c02d7cb1fa790b7153d85b85231292591329c97effa888a8cc4e0,train,U,expansion_f1_v1/U/pool/field_4179/attempt_0,,same_range
c09dd4777cdaffd829ecc3f2352f0fa793103132ccba74f2259630f6e833fde5,train,B,expansion_f1_v1/B/pool/field_8726/attempt_0,,same_range
4791dea5f771a91dfa5577383ca4078f4781f54a5f824c308728b850784ac55d,train,U,expansion_f1_v1/U/pool/field_20900/attempt_0,,same_range
971f66684abce39fef57226ee980e7e02264573463d0b4e0029c477c8b542612,train,L,expansion_f1_v1/L/pool/field_23251/attempt_0,,same_range
826fbf7619397639420d00eb9a80a4007aa99e09730da0372640ed3d4f5ffb43,train,B,expansion_f1_v1/B/pool/field_24923/attempt_0,,same_range
818765fc437b165f1d6de2888a7d5be6d3f213546e4037a4187ef834eb624919,train,B,expansion_f1_v1/B/pool/field_11011/attempt_0,,same_range
55d79ed7a75b20c1744b229b9880cd1f09cd148cbca9bbbe4344d24bcaffe679,train,L,expansion_f1_v1/L/pool/field_4212/attempt_0,,same_range
1f723c7f10fa614487ba4a8d5ff6775a09d0a66454f1194541469ac130cf9e44,train,B,expansion_f1_v1/B/pool/field_17075/attempt_0,,same_range
386f6193ab229952af2cc50646f60d7853dc9280bee81c67e91e14e9e62ca64e,train,B,expansion_f1_v1/B/pool/field_7626/attempt_0,,same_range
115afb246f61451d53cf06cd51510f201c9c7b190bba5a8e940b47e240e448be,train,B,expansion_f1_v1/B/pool/field_23912/attempt_0,,same_range
d8dcbd411d681e239f9bec82c7b103817cceb2996e04f56f8a30cff76b22acdf,train,B,expansion_f1_v1/B/pool/field_24558/attempt_0,,same_range
e2881a454c1233492ea41bb9f5c397ea152ba3dc052c1098d1ebf72ceffbdd0f,train,B,expansion_f1_v1/B/pool/field_2494/attempt_0,,same_range
3a0f55921f781faea6d3eece30854a2da16a34b6975283565e4510bd2fd420ae,train,B,expansion_f1_v1/B/pool/field_10743/attempt_0,,same_range
97b5e07a7840d6123fa0efe1b4729fa666eb50cde77f153771778c7597c58e0b,train,L,expansion_f1_v1/L/pool/field_11833/attempt_0,,same_range
349103351628213689359a0a4d9083dcdd9a60015fc55c93fc1ee406fc8543de,train,B,expansion_f1_v1/B/pool/field_16777/attempt_0,,same_range
8a7ec39b23af1ba654d336090aaf8e04a2aeac179735d654b66c86ae4f2d20bf,train,B,expansion_f1_v1/B/pool/field_4181/attempt_0,,same_range
b0c04a2efba39bc0302b24a7391231f88c47062fa27f0010e7a4d1fd6119457f,train,L,expansion_f1_v1/L/pool/field_809/attempt_0,,same_range
e3657fc545190f942b6745d2f649fa75aec19684e6401d885474248b6d5fbf04,train,B,expansion_f1_v1/B/pool/field_23918/attempt_0,,same_range
2f8015ed73fbba9915c4485e4cf53c58c72922aa96ee8ff958fb3c1489bf6548,train,L,expansion_f1_v1/L/pool/field_18304/attempt_0,,same_range
70597c9aeb361d9486527574c32657ac4fa9ce20563ae3695e0b9f7a51e08377,train,P,P/parent/33869,33869,same_range
19c9f1d0a29fbc9923f9d0b96877ac3f7767b1ca831520c1099cfdbbcdb0c93e,train,B,expansion_f1_v1/B/pool/field_715/attempt_0,,same_range
5d83410bbaf4a89cd91fa7a47153aeadc533bd2600cca5df0cd1a0bc42f56e78,train,B,expansion_f1_v1/B/pool/field_1788/attempt_0,,same_range
0f1ede8754bc2b5f9c70365396ab4ed2ad493e724fc852fad4985037fe1d1f5d,train,P,P/parent/16808,16808,same_range
ad7fcf16c5c34ede42e866bff210d04c2f1f3a39489051c4d48d22da17ceb1bb,train,B,expansion_f1_v1/B/pool/field_9993/attempt_0,,same_range
9bb20c4ea07199bdcf1df9a43f9344d4b9b8d7a25aa9011f94f4da63d314655e,train,B,expansion_f1_v1/B/pool/field_23582/attempt_0,,same_range
e85d78c099c002b920fee92784a26656cf41f3fc5a1d91e5e475d049134cb814,train,P,P/parent/51117,51117,same_range
47d64a9317b17d2f65a5f0be252b099a3486998663d668db971d764bb91f78df,train,L,expansion_f1_v1/L/pool/field_4115/attempt_0,,same_range
02b59b5756c931a1ad5c5626f609d2cad8aff4f5149e31efd11e16c4a9405a35,train,B,expansion_f1_v1/B/pool/field_13218/attempt_0,,same_range
e6024b25ed2e7fdca023c612777fc73bcc68520c551f7e69bb3b6e35121881aa,train,B,expansion_f1_v1/B/pool/field_9454/attempt_0,,same_range
f4642338b293c499888e0cf11404e85c6354ec8016a522cdbfe9a55a552b7be3,train,U,expansion_f1_v1/U/pool/field_20000/attempt_0,,same_range
56477e258366c020d184e19f5a9e8668adbd5d196b115c5307b9b7d6807bbe99,train,B,expansion_f1_v1/B/pool/field_4670/attempt_0,,same_range
4756440782a5f0085421fcf2a57d18cf06ce545573d1d1d86912e169b51a219d,train,P,P/parent/3938,3938,same_range
4a2772ae7331da2a4f9083ec88bc7df1c5f08aba535700c6d60ef24f68e2d704,train,B,expansion_f1_v1/B/pool/field_19001/attempt_0,,same_range
8613632c7e92c91ed94946238a41a3b3d7737bd8e4ebf8dee41592b9e9a51133,train,U,expansion_f1_v1/U/pool/field_1792/attempt_0,,same_range
01db66689b8b63e50b4ce9aeafb98e31f55837bf6b45866c2915d36795d8afbb,train,P,P/parent/24704,24704,same_range
6473f5b686ed5a5a56f4771d6a2ef0118d964161a689edff30763c3f2e300971,train,P,P/parent/42489,42489,same_range
32820fd57fc40a57d696d92eeac748747b8852b1f96e39649be1bc1bd06828b3,train,B,expansion_f1_v1/B/pool/field_22337/attempt_0,,same_range
5310113d09db03ff66c6b8ddb3794e676200adccf4722fcade3e19d27f18f27c,train,U,expansion_f1_v1/U/pool/field_8234/attempt_0,,same_range
1e25a637b8c8a926e1aeceb4a0346ddebc4c0b054551dfce0b4dd400caabd7e6,train,U,expansion_f1_v1/U/pool/field_21408/attempt_0,,same_range
cf12c15049a854f8d10347aaaa249d94e906f48096dae5cec8eebf356f7f8d41,train,L,expansion_f1_v1/L/pool/field_1655/attempt_0,,same_range
ca0fda5acc6169ee298dfbafc8678c278d8a6b43b6d08da113d78e7273715578,train,B,expansion_f1_v1/B/pool/field_13759/attempt_0,,same_range
490f1c519a7ac616cca8de862b91e06c08228dc03ac1463b1e69e3efcf817757,train,B,expansion_f1_v1/B/pool/field_8067/attempt_0,,same_range
99b46eba55a540162520a5383e8e57eae62d8d1fb7cc97869e0cc157c624dbf6,train,L,expansion_f1_v1/L/pool/field_6190/attempt_0,,same_range
26a8d00533ee44096ba1de2e5198b0ea8515ec7460666a14b96fa3d004c8798b,train,B,expansion_f1_v1/B/pool/field_14804/attempt_0,,same_range
cace568c566caa2b5e729841bac05002e07ec4dfdaffab8cc91aef9dc2adc0f5,train,L,expansion_f1_v1/L/pool/field_9378/attempt_0,,same_range
84fbffcdcd3ac2548430f5a9ca00195aea4d976bea154406aac46998f6ff5dd9,train,B,expansion_f1_v1/B/pool/field_20062/attempt_0,,same_range
9efea11a4eaf65af3f76679dd18da8614d9081c704ad7d972cbdbbecdad4a5cf,train,L,expansion_f1_v1/L/pool/field_22557/attempt_0,,same_range
153ad6a1a02321ae8d8732c02f0a05b13a0ed9b3ed9b2d3e791c5e090efe9a09,train,B,expansion_f1_v1/B/pool/field_22371/attempt_0,,same_range
f7510c6129113bbd76e3f0fff58ad72d646a8e477906462421bdf3439897c953,train,P,P/parent/15393,15393,same_range
f145cd600612ae6663e40cd63a9fc16c74ddbe988d314996559a2e2c001e5d00,train,L,expansion_f1_v1/L/pool/field_19659/attempt_0,,same_range
12d5e9ee1cb296347fa6bedd5b5686c6d147674e3ef5814651ac4c203a7883b6,train,B,expansion_f1_v1/B/pool/field_78/attempt_0,,same_range
8758812cc6327041130de12683b03f5526c76e6616b490e43fe251424b21d1af,train,B,expansion_f1_v1/B/pool/field_12058/attempt_0,,same_range
6b67658c3b0b4d3f761b1ad875956dc68cb6fe9118af7af59229278151cbd54b,train,B,expansion_f1_v1/B/pool/field_15819/attempt_0,,same_range
ca29c1b42a16d7580bb328200149aec7ec17fdb21d7186294f78064ccdb46abf,train,B,expansion_f1_v1/B/pool/field_3873/attempt_0,,same_range
095df22cf6cd22e6bed762d091dc07eee0701730c313225e5893085d0ecf7368,train,L,expansion_f1_v1/L/pool/field_19482/attempt_0,,same_range
d8c83d1cbefbde5fa31f751809de9c02136aa959b8f692d3c61ab5c2d3efba1e,train,B,expansion_f1_v1/B/pool/field_20109/attempt_0,,same_range
04dde6c64f6fbb4435c21539bba6d9d54b8da3d576d7711bd651b5fc6b4a93c1,train,B,expansion_f1_v1/B/pool/field_14529/attempt_0,,same_range
53c1a2175803c2e3007e4b13123960f0140f6abcc1f497e06ff65c1efb254744,train,P,P/parent/25600,25600,same_range
64bb2eaeda559214d2e56151797c267eb1a97bcc31d6d5309cadb31dc5d3ec92,train,U,expansion_f1_v1/U/pool/field_5365/attempt_0,,same_range
dce2089fe1cd2d75a9a227385d36bb04c8630b36ca2906cacabcf4de7c4d3eaa,train,B,expansion_f1_v1/B/pool/field_16410/attempt_0,,same_range
6d58ba03a65f9600a7777f64612d61988278c84ce752e2291b4c8e94c0bf0b53,train,P,P/parent/15393,15393,same_range
8e1f453af1181dc53b27ece1656448ba67b993adfda2e6e0d84666880d11b98a,train,B,expansion_f1_v1/B/pool/field_21061/attempt_0,,same_range
da33da6b3f1db841e3be4f42fd49243d074546fa2943769bac7c429d8c32a486,train,B,expansion_f1_v1/B/pool/field_18420/attempt_0,,same_range
cc290215623745f8c8d2dd01b2bb2a4000b4ea009327338ed9245e2ec6bfa9dd,train,U,expansion_f1_v1/U/pool/field_9197/attempt_0,,same_range
d45d6f380d1e9893ecef7372c577a8720b3b23f1d1bbcf2de8ca6b089a7a6797,train,L,expansion_f1_v1/L/pool/field_8843/attempt_0,,same_range
3070585fab11dacdd294eb0b620345007ad076a66a57a82b90aa4905052b2070,train,B,expansion_f1_v1/B/pool/field_1700/attempt_0,,same_range
8163cbb1595db35a345f22ac75cd144771fa25f40bb96ad09eec1b3e3db9b7c4,train,P,P/parent/45836,45836,same_range
5408f06432f39d38adadd2f9218f567cdbb6a99956a331891f12644f64a29b44,train,L,expansion_f1_v1/L/pool/field_7765/attempt_0,,same_range
4645d9d164ba8b65f617441210705bda218c79133f2f18194119c626c6f73dd5,train,P,P/parent/18217,18217,same_range
d00723344c84fe0c3bf09b295d8ed58c0ee36473d0944a340838e1540cd0d0f4,train,P,P/parent/12571,12571,same_range
df16b429b5f6fff9617721eb03ef6d3dd11b2b2948b593f97b98b2bca9c9f0f4,train,L,expansion_f1_v1/L/pool/field_23879/attempt_0,,same_range
2a4a66b9279522a2f6b137b4303de7b20d5440ed78a99e960f6e796ce562ef56,train,P,P/parent/24704,24704,same_range
711d0e4234f380c0e877179a80060bf8e378f0db88886defa8168940f11e385b,train,L,expansion_f1_v1/L/pool/field_15372/attempt_0,,same_range
0c6ed44bd361d5eee65b5196942ae8edc2915cd02bd64407e25e174d7da1391b,train,B,expansion_f1_v1/B/pool/field_9734/attempt_0,,same_range
3333569dd632544b7be4af5ef9bf2ed6e17e9ae477e004293b49b62a1a917877,train,B,expansion_f1_v1/B/pool/field_2017/attempt_0,,same_range
84740f455250bfbe7428df3e62df824b8c6b2d91ee55be585ddd4579dee3a23c,train,B,expansion_f1_v1/B/pool/field_843/attempt_0,,same_range
734a95ae38c0b49872e5ae01edc8690ecdbc31241e02ee848984fedd8fd5b0bc,train,U,expansion_f1_v1/U/pool/field_22041/attempt_0,,same_range
