candidate_pk,candidate_id,run_id,generation,candidate_order,chromosome_json,chromosome_hash,physical_key_hash,source,parent_candidate_id,parent_rank,clone_index,mutation_operator,mutation_strength,mutation_indices_json,hamming_distance_to_parent,lineage_id,status,validity_status,rejection_reasons_json,duplicate_of_sample_id,torque_ratio,historical_j,fitness_band,created_at,validated_at,completed_at
148,C000148,band_supplement_300_20260808_001,5,148,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",6a8e94766238e0d1427cf80634ebd87bfc57814dd510fcfed3b72ac619cd279e,fdd68941bbc175f52626531fac59c4f124dbd2df508beb8576005daec4c9e3b6,improved_campaign_offspring,,,4,boundary_growth:small,0.005555555555555556,[150],1,BASE-C000362,completed,valid,[],,1.0156068400584994,0.11433243494532527,B7,2026-08-08T19:27:16.413+02:00,2026-08-08T19:27:16.413+02:00,2026-08-08T19:30:56.204+02:00
149,C000149,band_supplement_300_20260808_001,5,149,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",8c251093b0da82428954dc9fa54c648af3814af341c11e215952670c2a11e405,e42d94230808c93624358a27101e705bfdadb23d5ceb2309049cd2828d909fb6,improved_campaign_offspring,,,5,connected_region_repaint:small,0.005555555555555556,[159],1,BASE-C000362,completed,valid,[],,1.0180346311450506,0.11823012606542792,B7,2026-08-08T19:27:16.529+02:00,2026-08-08T19:27:16.529+02:00,2026-08-08T19:30:56.204+02:00
150,C000150,band_supplement_300_20260808_001,5,150,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,0,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1]",29a48b9b6ac6f9c5f2b42821451fef76bf5ed58bb5414dc3d6f07cadec9bc6fe,8ad8e7459ea759b79a836a471e611449b45d0a41605c1587c079434fe1cf0932,improved_campaign_offspring,,,6,rectangular_patch:medium,0.07777777777777778,"[0,10,20,21,22,23,30,31,32,33,40,41,42,43,50,51]",16,BASE-C000673,completed,valid,[],,0.7558709348221992,1.9286926541526215,B4,2026-08-08T19:30:56.389+02:00,2026-08-08T19:30:56.389+02:00,2026-08-08T19:35:17.513+02:00
151,C000151,band_supplement_300_20260808_001,6,151,"[0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,2,2,2,2,1,1,1,1,0,2,2,2,0,2,2,1,0,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,0,1,2,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0]",a5affdc4090ed5423f8bae273b1363aa5827746728dc9179585c20d47ec6aade,307e8d4db822f12cc410e6c8dca1681cfdd048c01d76446c8d5fbff554127ac5,improved_campaign_offspring,,,1,rectangular_patch:small,0.011111111111111112,"[106,107]",2,BASE-C000927,completed,valid,[],,0.5832037541448154,5.012710689086818,B2,2026-08-08T19:35:17.847+02:00,2026-08-08T19:35:17.847+02:00,2026-08-08T19:41:45.911+02:00
152,C000152,band_supplement_300_20260808_001,6,152,"[2,2,2,2,2,2,2,1,1,0,2,0,2,2,2,2,1,1,1,0,2,0,2,2,2,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",a9d2f36a833fab33e95dabd508a11a2a659acf824c5d59d14d6e93fc2bdfe1c1,cbd4ad8ef7fc66442a3371f341f9374bd5249e1bb760a231c6178bf2911c4df3,improved_campaign_offspring,,,2,boundary_growth:small,0.016666666666666666,"[56,57,58,66,67,68]",6,BASE-C000482,completed,valid,[],,0.5864827531757961,4.026222575378542,B2,2026-08-08T19:35:17.941+02:00,2026-08-08T19:35:17.941+02:00,2026-08-08T19:41:45.911+02:00
153,C000153,band_supplement_300_20260808_001,6,153,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,2,2,1,1,0,2,2,0,0,0,1,2,1,1,0,2,2,0,0,0,1,1,1,1,0,2,2,0,0,0,1,1,1,1,2,2,2,0,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",9f52da27e0577d4c7781828866e4e1e0f2f578379288d228e7039a025da899f9,c7b847ceac09c86c3b0be10552e83d5d6520763ee5407c72c5ea5a22160379be,improved_campaign_offspring,C000031,,3,boundary_growth:small,0.011111111111111112,"[60,70]",2,BASE-C000131,completed,valid,[],,0.5936989593079608,3.7881636029797483,B2,2026-08-08T19:35:18.225+02:00,2026-08-08T19:35:18.225+02:00,2026-08-08T19:41:45.928+02:00
154,C000154,band_supplement_300_20260808_001,6,154,"[0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,2,2,2,2,1,1,1,1,0,2,2,2,0,2,2,1,0,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,0,1,2,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,1,1,0,2,2,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0]",97e9425a1c3babdd52cdca427e3125a2c66d52462ed35efc3ae33c81009aacd6,d5fe209128c5e40f1ad024a6135aecc16f4985d1259f43584cac237833887c2b,improved_campaign_offspring,,,4,connected_region_repaint:small,0.022222222222222223,"[138,147,148,149,158,159]",6,BASE-C000927,completed,valid,[],,0.509363953968805,6.091598213253802,B2,2026-08-08T19:35:18.441+02:00,2026-08-08T19:35:18.441+02:00,2026-08-08T19:41:45.928+02:00
155,C000155,band_supplement_300_20260808_001,6,155,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0,2,0,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1]",9e6fa29073dc8a75970ff19f4fe4be196ebaedb0ca9aa532d95cfdca375a4ad0,82a895761dc0176342459308329a70f244a7b9909373fc3293d00df707d78eef,improved_campaign_offspring,C000095,,1,rectangular_patch:large,0.19444444444444445,"[100,101,102,103,104,110,111,112,113,114,120,121,122,123,124,125,130,131,132,133,134,135,140,141,143,144,145,153,154,155,162,163,173]",33,BASE-C000244,completed,valid,[],,0.7758137397708348,1.667415737125231,B4,2026-08-08T19:41:46.196+02:00,2026-08-08T19:41:46.196+02:00,2026-08-08T19:47:09.328+02:00
156,C000156,band_supplement_300_20260808_001,6,156,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,0,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,0,0,0,1,1,0,2,2,2,2,0,0,1,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",d5cd36c814b0c7794d8073b03624859e275b2bef1983b3b193858fec2ccfd9ac,ee668fd00cbd73be707c19c5df5705847a431173a0c1b19b598a7de6b27960aa,improved_campaign_offspring,,,2,rectangular_patch:small,0.005555555555555556,[110],1,BASE-C000103,completed,valid,[],,0.6057312176287587,3.69216855739597,B3,2026-08-08T19:41:46.308+02:00,2026-08-08T19:41:46.308+02:00,2026-08-08T19:47:09.344+02:00
157,C000157,band_supplement_300_20260808_001,6,157,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0,2,0,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,0,1,1,1,1,1,2,2,2,2,0,1,2,2,1,1,2,2,2,0,0,2,2,2,2,1,2,2,2,0,0,2,2,2,1,1,0,0,1,2,0,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1]",24e4e71aaad037b971c77149840a670c6fa9f889d0c29de22849c81e0f4775d7,8144e184953008b13f29e0a7b13f6a14856ef4d9e5c22b26298083acef6381fc,improved_campaign_offspring,C000095,,3,connected_region_repaint:small,0.022222222222222223,"[104,114,123,124]",4,BASE-C000244,completed,valid,[],,0.6217705004167796,3.4068361839938714,B3,2026-08-08T19:41:46.413+02:00,2026-08-08T19:41:46.413+02:00,2026-08-08T19:47:09.344+02:00
158,C000158,band_supplement_300_20260808_001,6,158,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,2,1,1,1,1,2,0,2,2,2,2,2,2,1,1,2,2,1,1,0,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",40a82871fad07c48fc543c844107876eb4f9bd8742eed96db752e3e5a958ba72,323f4db715497fffb938be10a952472a0b08672b70a2b982e5833dba7ca8133f,improved_campaign_offspring,C000068,,1,connected_region_repaint:medium,0.05,"[31,35,41,42,43,44,45,46,47,57,58]",11,BASE-C000699,completed,valid,[],,0.5962866183415038,4.046031531469323,B2,2026-08-08T19:47:09.591+02:00,2026-08-08T19:47:09.591+02:00,2026-08-08T19:54:13.966+02:00
159,C000159,band_supplement_300_20260808_001,6,159,"[0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,2,2,2,1,1,1,2,1,1,0,2,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,1,1,0,0,2,2,2,2,1,1,1,1,0,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1]",8f138b95317bdfed953772f1cacd8e2b4c1a2091c6a088d531da7efc0661ffd9,173fc624a490a7a4f2e6e2479ed7548cc4e476914005f2e689cdc2b0688c322f,improved_campaign_offspring,C000099,,2,connected_region_repaint:small,0.016666666666666666,"[34,35,36]",3,BASE-C000904,completed,valid,[],,0.7172607023873355,2.5480496961674275,B4,2026-08-08T19:47:09.684+02:00,2026-08-08T19:47:09.684+02:00,2026-08-08T19:54:13.966+02:00
160,C000160,band_supplement_300_20260808_001,6,160,"[0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,1,1,0,0,2,2,2,2,1,1,1,1,0,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1]",b887182ee682489a12e2d294334bd35fc175b9a17d1d7ba7308e3d870e30a422,254aa1dbb565ca67942c09231d24a0a41b5faef023c6c41386be88b9760ea47f,improved_campaign_offspring,C000099,,3,rectangular_patch:medium,0.06666666666666667,"[14,15,16,17,24,25,26,27,34,35,36,37]",12,BASE-C000904,completed,valid,[],,0.6459651348043772,3.5718421601682753,B3,2026-08-08T19:47:09.797+02:00,2026-08-08T19:47:09.797+02:00,2026-08-08T19:54:13.982+02:00
161,C000161,band_supplement_300_20260808_001,6,161,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,1,1,2,2,1,0,0,1,1,1,1,1,2,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",85f2e7f6b16765da26673f69ab6e5e937ac37bbc3b9b85b79f162f3bf2a14505,920eaddc16b3c3391b92dbf83f02c66a3a703fd13830fb914c9a6e7769e4f353,improved_campaign_offspring,C000068,,4,connected_region_repaint:medium,0.05,"[3,4,5,6,12,13,14,15,16,17,22,32,33]",13,BASE-C000699,completed,valid,[],,0.9318274655893974,0.31252056783424065,B6,2026-08-08T19:47:09.901+02:00,2026-08-08T19:47:09.901+02:00,2026-08-08T19:54:13.982+02:00
162,C000162,band_supplement_300_20260808_001,6,162,"[2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,1,2,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",14b9535d39393da2e865d36921ce77e9b07658c9cd6ad342a3379df75cc2d165,cc935f29d81639dc0f2e25d115e9b7d9ff160bdb5d2daf08314b99183ee9b047,improved_campaign_offspring,C000101,,5,rectangular_patch:medium,0.05,"[122,123,124,132,133,134,142,143,144]",9,BASE-C000614,completed,valid,[],,0.7129829931521552,2.566385265337055,B4,2026-08-08T19:47:10.016+02:00,2026-08-08T19:47:10.016+02:00,2026-08-08T19:54:13.982+02:00
163,C000163,band_supplement_300_20260808_001,6,163,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,1,1,1,1,0,0,2,2,1,1,1,1,1,1,0,0,0,2,2,2,1,1,1,1,0,0,0,2,2,1,1,1,1,1,1,0,0,1,2,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1]",49c57115d25b690f219f63df92ffbcc5038a93e337009e3d361442fdc2b6da38,6df7acacbaf09d5487332a97add5e875e152dc6e75e90b5dfed2b8520c49e653,improved_campaign_offspring,,,6,connected_region_repaint:medium,0.05,"[91,100,101,102,110,111,112,121,122,131]",10,BASE-C000758,completed,valid,[],,0.735237280503387,2.127730615215462,B4,2026-08-08T19:54:14.218+02:00,2026-08-08T19:54:14.218+02:00,2026-08-08T19:57:53.768+02:00
164,C000164,band_supplement_300_20260808_001,6,164,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,0,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",b541ba10f460d0cb4105bb25f437e8e963212a6906cac5d515cd9e78e4d64931,01bb4d76f0b03e55ca6aa21a271fb45d7e7a7049b5fe36b02134b3e877a7d695,improved_campaign_offspring,,,1,connected_region_repaint:small,0.005555555555555556,[21],1,BASE-C000492,completed,valid,[],,0.8003251612458709,1.4382671312422366,B5,2026-08-08T19:57:54.053+02:00,2026-08-08T19:57:54.053+02:00,2026-08-08T20:01:26.820+02:00
165,C000165,band_supplement_300_20260808_001,6,165,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,0,0,2,0,1,1,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",8a15ed58ab53ca767804b4fd7d073f88073da1b8981de8c0263845a663189787,e58636d555c98d2bd66dd5d3a52be4cb434515a83fab1b9cdeef3c815ed608ce,improved_campaign_offspring,,,2,connected_region_repaint:small,0.016666666666666666,"[92,93,102,103]",4,BASE-C000492,completed,valid,[],,0.8024213707487734,1.4048934953146484,B5,2026-08-08T19:57:54.153+02:00,2026-08-08T19:57:54.153+02:00,2026-08-08T20:01:26.820+02:00
166,C000166,band_supplement_300_20260808_001,6,166,"[0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,0,0,2,2,2,1,1,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1]",dd89490923e47798e2f9adb520a182561ef84cfaf0a19eaefe32e189bfee3c50,08df7989d01e88bbef15e14943e5470bf76ed4b95db4f34edd463207b61012c0,improved_campaign_offspring,C000140,,3,connected_region_repaint:medium,0.05555555555555555,"[142,143,144,152,153,154,162,163,164,165,174,175,176]",13,BASE-C000062,completed,valid,[],,0.6809040893200325,3.103226817838073,B3,2026-08-08T19:57:54.269+02:00,2026-08-08T19:57:54.269+02:00,2026-08-08T20:01:26.835+02:00
167,C000167,band_supplement_300_20260808_001,6,167,"[0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,0,2,2,2,1,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",d481c494d3f6cc3f4fbbb6164bca4b4ab2829610a02fe40266158a0031772a36,67ca471cca618c113282f71734ec32d435d128b581e8acbc9be151b1573cdb3a,improved_campaign_offspring,C000140,,4,connected_region_repaint:medium,0.06111111111111111,"[34,44,54,55,65,75,85,95,105,115,125]",11,BASE-C000062,completed,valid,[],,0.7450985713389967,2.288202919855002,B4,2026-08-08T19:57:54.454+02:00,2026-08-08T19:57:54.454+02:00,2026-08-08T20:01:26.835+02:00
168,C000168,band_supplement_300_20260808_001,6,168,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",d9462dbe3523247af69b0c032f16a6d64b2ccc8c6db4d66a256db9b4314ee05e,b01917e77e6dc2ff31c58c97db91c8cc1dc9a6c8a971bb5a86f9af0b359ce8d0,improved_campaign_offspring,,,5,boundary_growth:small,0.016666666666666666,"[83,84,85]",3,BASE-C000492,completed,valid,[],,0.8053026042758109,1.3862425832016199,B5,2026-08-08T19:57:54.554+02:00,2026-08-08T19:57:54.554+02:00,2026-08-08T20:01:26.851+02:00
169,C000169,band_supplement_300_20260808_001,6,169,"[2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,1,0,0,0,2,0,2,2,0,1,0,0,0,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",88fc21252c3d344ff6c3aba72b47d2098e3764a7a42fba86b6d80192e6fae016,e799dc7a3031e2df3aa2dcef4334165f2701327d17694f6f838da34b8bc36089,improved_campaign_offspring,C000109,,6,connected_region_repaint:medium,0.06111111111111111,"[6,7,8,9,17,18,19,27,28,29,36,37,38]",13,BASE-C000967,completed,valid,[],,0.3663089245010802,6.344978220424011,B1,2026-08-08T20:01:27.020+02:00,2026-08-08T20:01:27.020+02:00,2026-08-08T20:05:15.406+02:00
