candidate_pk,candidate_id,run_id,generation,candidate_order,chromosome_json,chromosome_hash,physical_key_hash,source,parent_candidate_id,parent_rank,clone_index,mutation_operator,mutation_strength,mutation_indices_json,hamming_distance_to_parent,lineage_id,status,validity_status,rejection_reasons_json,duplicate_of_sample_id,torque_ratio,historical_j,fitness_band,created_at,validated_at,completed_at
541,C000541,improved_dataset_1000_20260807_001,17,541,"[2,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,2,1,1,1,2,2,2,0,0,0,2,1,1,1,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",3bb8b4db5227db7d9db2c196e4ce402b7bcf1108210143761ca8f39e76c8ba00,f61201d10532555cadbc6a48959228cf6d55a7335ac9dcc6ac0f158063addd54,improved_campaign_offspring,C000512,,1,connected_region_repaint:small,0.022222222222222223,"[126,135,136,146,156]",5,L-SEED,completed,valid,[],,0.10923527033622768,8.87508264198039,B1,2026-08-07T22:21:38.237+02:00,2026-08-07T22:21:38.237+02:00,2026-08-07T22:27:07.188+02:00
542,C000542,improved_dataset_1000_20260807_001,17,542,"[2,2,2,2,0,2,0,0,0,0,2,2,2,2,0,2,2,0,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",18f18585a3a46737154eef5bbb9255478b017119f5cdfb8f138764c6ffd0363c,aff03814e434c8847c33adc285833d28baf8eb9837af2a6598ccd1eb87b99ae5,improved_campaign_offspring,C000512,,2,connected_region_repaint:large,0.12777777777777777,"[14,24,25,33,34,42,43,51,52,53,54,60,61,62,63,64,65,66,71,72,74,75,76,80,81,85,86]",27,L-SEED,completed,valid,[],,0.11487596764279284,8.804536543429759,B1,2026-08-07T22:21:38.366+02:00,2026-08-07T22:21:38.366+02:00,2026-08-07T22:27:07.195+02:00
543,C000543,improved_dataset_1000_20260807_001,17,543,"[2,2,1,1,0,1,0,0,0,0,2,1,1,1,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,2,1,1,1,0,0,0,0,1,2,2,2,2,1,1,0,0,0,2,2,0,1,1,1,1,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",37927aabd428a009cdeef5bf6bbae4ea542d334c6284a0fe74610fa2925ca140,3350976bc40eb216c30f03d6099316a91f36b29ca55a04afb591c0e9d318a679,improved_campaign_offspring,C000365,,3,connected_region_repaint:medium,0.06666666666666667,"[90,100,101,102,110,111,112,120,121,122,130,131,132]",13,L-SEED,completed,valid,[],,0.2599634879041531,9.87679957148703,B1,2026-08-07T22:21:38.502+02:00,2026-08-07T22:21:38.502+02:00,2026-08-07T22:27:07.202+02:00
544,C000544,improved_dataset_1000_20260807_001,17,544,"[2,2,2,2,2,2,2,1,1,0,2,2,2,2,2,2,1,1,1,0,2,2,2,2,2,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1,0,0,0,0,2,2,2,2,2,1,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",f567c3ec0d8177b8f4fe96d2bb595454664336694d13c1f36c5894af8c0e9b08,74d01357c1bc0ff3e80911931d745e34a9140ee55c78c6dd27282988c3134466,improved_campaign_offspring,C000393,,4,connected_region_repaint:small,0.022222222222222223,"[64,65,73,74]",4,L-SEED,completed,valid,[],,0.5119444664571917,4.867393241929685,B2,2026-08-07T22:21:38.627+02:00,2026-08-07T22:21:38.627+02:00,2026-08-07T22:27:07.208+02:00
545,C000545,improved_dataset_1000_20260807_001,17,545,"[2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,2,1,0,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,1,0,2,2,2,2,1,1,1,1,0,2,2,0,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,1,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,1,1,1,0,0,0,1,1,2,2,2,2,2,0,1,1,1,1,2,0,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",aad25f72d37684a5794b415897e465b87b96e77f36468b8598c3eb7f39e0d6b5,65c2f7b7c98a4a84038b203969de88d6eed1e35d38664c8dcfa68a7b6a4eb409,improved_campaign_offspring,C000452,,5,boundary_growth:small,0.005555555555555556,"[62,72,82,83]",4,L-SEED,completed,valid,[],,0.40713519801659914,5.7264694693228435,B1,2026-08-07T22:21:38.756+02:00,2026-08-07T22:21:38.756+02:00,2026-08-07T22:27:07.215+02:00
546,C000546,improved_dataset_1000_20260807_001,17,546,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",3cd38c9baca727a6847ff6e73d76c8d1ca9becc2b05ebbae44781bdebe18c902,aba64e7704f7bffc960d2e8d73a806e2b73d0957dd878f5ffc2aa2cefe176c8b,improved_campaign_offspring,C000519,,1,connected_region_repaint:medium,0.06111111111111111,"[82,83,91,92,93,100,101,102,103,110,111,112,113,121,122,123,124,132,133,134,135,142,143,144,145,152,153]",27,L-SEED,completed,valid,[],,0.6814893277591909,2.8052532193626267,B3,2026-08-07T22:27:07.537+02:00,2026-08-07T22:27:07.537+02:00,2026-08-07T22:31:20.745+02:00
547,C000547,improved_dataset_1000_20260807_001,17,547,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,2,0,0,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,0,1,2,2,2,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,2,0,2,2,2,1,1,1,1,2,2,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",26c58d514e2dba29fc4c97da9faa632460e52d691b1b6cb770a6687508c10e6e,c3c757e5f6b04cd1e97acd62d8186685773a0db948d1de946803d4e307c14895,improved_campaign_offspring,C000370,,2,boundary_growth:small,0.016666666666666666,"[127,137,147]",3,L-SEED,completed,valid,[],,0.0565810372536851,10.768004635511836,B1,2026-08-07T22:27:07.675+02:00,2026-08-07T22:27:07.675+02:00,2026-08-07T22:31:20.752+02:00
548,C000548,improved_dataset_1000_20260807_001,17,548,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,1,1,1,1,2,2,0,2,1,1,1,1,0,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2]",94318659e4c83339b353d22b22e41b78258a2770aa18740b6bbafa858c424730,00eae2d84bf5a85011c17d55edd50ffa31451dc96749754019cf37b896550b03,improved_campaign_offspring,C000020,,3,boundary_growth:small,0.022222222222222223,"[133,134]",2,L-SEED,completed,valid,[],,0.033209054011365,9.73114843936957,B1,2026-08-07T22:27:07.873+02:00,2026-08-07T22:27:07.873+02:00,2026-08-07T22:31:20.758+02:00
549,C000549,improved_dataset_1000_20260807_001,17,549,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,0,2,2,2,2,2,0,2,0,0,0,2,2,2,0,0,2,2,0,0,0,2,2,0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0]",4675302e44a03ab198e0783f07b8617b3d46099b9fda2725a8c622180b475f0c,540501041a62b32344413783833445a57113d5066d70f20c3f75cf1ae9cad634,improved_campaign_offspring,C000339,,4,connected_region_repaint:large,0.15555555555555556,"[116,117,118,126,135,136,145,146,147,148,151,152,153,154,155,156,157,160,161,162,163,164,165,166,167,170,171,172]",28,L-SEED,completed,valid,[],,0.0365884140807184,9.735422484490226,B1,2026-08-07T22:27:08.194+02:00,2026-08-07T22:27:08.194+02:00,2026-08-07T22:31:20.763+02:00
550,C000550,improved_dataset_1000_20260807_001,17,550,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1]",f14536f4113de5fa1dd8a52bfde3417299d2b911d92b17cce8cd13bd7d6c5108,15da92a861fd57a0390d946bca2efc1139ff17d061ab38af460674b10e91f2b2,improved_campaign_offspring,C000520,,5,connected_region_repaint:medium,0.03888888888888889,"[153,154,162,163,164,165,174]",7,L-SEED,completed,valid,[],,0.9192198083944807,0.1262712396235252,B6,2026-08-07T22:27:08.314+02:00,2026-08-07T22:27:08.314+02:00,2026-08-07T22:31:20.769+02:00
551,C000551,improved_dataset_1000_20260807_001,17,551,"[0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,0,2,2,2,2,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1]",0b90ca2151f054f0ec1cdfaf44dfca10f815b5e4244bca57454d874d062b1a25,dca3aa3c775bd12c400e2d6bebc777dbf46a8c8d38048c7cb7b9d2bde9dc34d6,improved_campaign_offspring,C000373,,1,rectangular_patch:large,0.16666666666666666,"[51,52,53,54,55,60,61,63,64,65,70,74,75,80,82,83,84,85,90,91,92,93,94,95]",24,L-SEED,completed,valid,[],,0.05050114244787462,9.496070439176231,B1,2026-08-07T22:31:21.093+02:00,2026-08-07T22:31:21.093+02:00,2026-08-07T22:34:41.659+02:00
552,C000552,improved_dataset_1000_20260807_001,17,552,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",8ea31b838589dd57adaf16f28fd706ff215a3fa078f7ee05afc44ca6aef418ee,51ad48b45cb6117b93740b7415a1c547edfdf6e75c0bf3d2b9983c229efd02d6,improved_campaign_offspring,C000433,,2,boundary_growth:small,0.016666666666666666,"[125,126,135]",3,L-SEED,completed,valid,[],,0.7779552354202651,1.7324288659418523,B4,2026-08-07T22:31:21.225+02:00,2026-08-07T22:31:21.225+02:00,2026-08-07T22:34:41.664+02:00
553,C000553,improved_dataset_1000_20260807_001,17,553,"[0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1]",15f2ff7e44a81280dd8eaafee0511ddcdd40e588cee3dbd91ef9fbf80975ece0,2398b4338fcc826849fadf849657a734eea2a759f3c789fb520fd1876169da7d,improved_campaign_offspring,C000435,,3,boundary_growth:medium,0.05555555555555555,"[0,1,2,11,12,21,22,23,24,31,32,33]",12,L-SEED,completed,valid,[],,0.04764175105861787,9.703668178402395,B1,2026-08-07T22:31:21.349+02:00,2026-08-07T22:31:21.349+02:00,2026-08-07T22:34:41.670+02:00
554,C000554,improved_dataset_1000_20260807_001,17,554,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",d8c68dbc74e721ec0f8f91b09d03244c86f1f4559e8b84e10201bd437b162f5f,605372ee4b27f368d231d257c3cb1fb21f62c1d14cacfaddd2fa1ad9494a0db8,improved_campaign_offspring,C000492,,4,rectangular_patch:small,0.005555555555555556,[84],1,L-SEED,completed,valid,[],,0.7999569999146049,1.4378846965505039,B4,2026-08-07T22:31:21.467+02:00,2026-08-07T22:31:21.467+02:00,2026-08-07T22:34:41.677+02:00
555,C000555,improved_dataset_1000_20260807_001,17,555,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",876bf26d4e85e1801d5ad45e832c26c36e6371778d548b8d90bf4b67ab55203a,9851bfa93d031b550fee87bf86016372329cb2b98cf32e7c7bd40aae0480fc31,improved_campaign_offspring,C000433,,5,connected_region_repaint:large,0.18333333333333332,"[90,95,100,101,105,110,111,112,113,114,115,120,121,122,123,124,130,131,132,134,140,141,142,150,151,160,161,162,163,170,171,172,173]",33,L-SEED,completed,valid,[],,0.9916517086486515,0.12356897006641382,B6,2026-08-07T22:31:21.679+02:00,2026-08-07T22:31:21.679+02:00,2026-08-07T22:34:41.683+02:00
556,C000556,improved_dataset_1000_20260807_001,17,556,"[0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,1,0,0,1,1,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",25c168cecdbc1fc213ac95d35c467a4f10c188af894560e4554a31fdb19a7b15,9ee5dbe2b1f771c6afd592ff3df70f8ea1689c917b07378c4475312b8c79a75f,improved_campaign_offspring,C000498,,1,connected_region_repaint:large,0.1111111111111111,"[14,24,25,34,42,43,44,45,46,47,51,52,53,54,55,56,57,63,64,73,74,75,76,83,84,85,86,87,93,94,95,96,97,98,99,104,105,106,107,108,109,114,116,117,118,119,124,126,127,128,129,137,138,139]",54,L-SEED,completed,valid,[],,0.06819975998161588,9.315728151431147,B1,2026-08-07T22:34:41.940+02:00,2026-08-07T22:34:41.940+02:00,2026-08-07T22:47:04.576+02:00
557,C000557,improved_dataset_1000_20260807_001,17,557,"[2,2,2,2,2,0,0,2,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,1,1,1,1,2,2,1,1,1,0,0,0,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,1,1,0,2,2,0,0,0,0,2,2,1,1,2,2,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,2,2,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0]",d95a8664340012329f2865a24453786da58a7c1e856adf576eab96bfa05172ec,8405493e01cf535ff900efdba65e9ed6f3c38f65cdb6d5e73d4c6e2b59a56f2a,improved_campaign_offspring,C000528,,2,connected_region_repaint:small,0.016666666666666666,"[168,169,178,179]",4,L-SEED,completed,valid,[],,0.3525453779137342,7.529499036609849,B1,2026-08-07T22:34:42.067+02:00,2026-08-07T22:34:42.067+02:00,2026-08-07T22:47:04.585+02:00
558,C000558,improved_dataset_1000_20260807_001,17,558,"[2,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,1,2,2,2,0,0,1,2,2,2,1,1,2,1,0,0,1,2,2,1,1,1,0,1,1,0,1]",e3278c851bc4c46d0aa76c6b90488f14d82ab9dced83eea4d98f26e1a4d70c2f,80eb6750520aa738783b3f822ba8b72204e673e65781f7e401e2d56c14e310e4,improved_campaign_offspring,C000076,,3,boundary_growth:medium,0.06666666666666667,"[115,116,117,125,126,135,136,145,154,155,156,165]",12,L-SEED,completed,valid,[],,0.0760242560831869,9.245541805989637,B1,2026-08-07T22:34:42.197+02:00,2026-08-07T22:34:42.197+02:00,2026-08-07T22:47:04.594+02:00
559,C000559,improved_dataset_1000_20260807_001,17,559,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",5121b1723e31c5731355ac7245174c2962db7ef5ae148af99589339a0f6e43c7,c85c04b19e566112668ddee364c3543cf1bc42c2fff5856765448f0c35ad7072,improved_campaign_offspring,C000197,,4,boundary_growth:small,0.022222222222222223,"[104,105,106,107]",4,L-SEED,completed,valid,[],,0.0667716766475696,9.317031128405185,B1,2026-08-07T22:34:42.321+02:00,2026-08-07T22:34:42.321+02:00,2026-08-07T22:47:04.606+02:00
560,C000560,improved_dataset_1000_20260807_001,17,560,"[0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,1,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",2b2c1bf6b03fd4595fb8bcfb02cf9af986b43a5457d6d4087396c6f04c2ea55a,d0203f0c787f11c7e984d5a1200bd1f8c3e01ff11e4a6caac5c5742e7fad1495,improved_campaign_offspring,C000527,,5,rectangular_patch:small,0.016666666666666666,"[136,137,146]",3,L-SEED,completed,valid,[],,0.10083103149344297,8.955019356593468,B1,2026-08-07T22:34:42.441+02:00,2026-08-07T22:34:42.441+02:00,2026-08-07T22:47:04.625+02:00
561,C000561,improved_dataset_1000_20260807_001,17,561,"[2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,0,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,0,0,0,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1]",3b6265fdadd51712e6187d532bba36576aa4e8e1fda8c000cae6b6db7d509825,787f92551c933d117980dc63a4607d8f6e315787945595b95ff1cc64d1e3acc0,improved_campaign_offspring,C000534,,1,connected_region_repaint:small,0.016666666666666666,"[131,132,133]",3,L-SEED,completed,valid,[],,0.06166674139858515,9.400231661718129,B1,2026-08-07T22:47:05.714+02:00,2026-08-07T22:47:05.714+02:00,2026-08-07T22:52:03.382+02:00
