sample_pk,sample_id,run_id,first_candidate_id,sample_kind,physical_key_hash,chromosome_json,material_matrix_json,chromosome_hash,config_hash,geometry_mode,angles_json,status,completed_angle_count,t_avg,t_min,t_max,t_ripple,t_avg_ref,torque_ratio,historical_j,fitness_band,selection_fitness,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,geometry_points,geometry_segments,material_labels,femm_version,solver_status,attempt_count,error_type,error_message,created_at,started_at,completed_at
914,S000914,improved_dataset_1000_20260807_001,C000913,candidate,68ab23655b37b16df7f95b049b4bc4197a1c8ac277722edf33c6cf766c87c0b1,"[2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,1,2,2,2,2,0,0,0,0,1,1,2,2,2,0,0,0,0,0,1,1]","[[2,2,2,2,2,2,2,2,2,0],[2,2,2,2,2,2,0,0,0,0],[2,2,2,2,2,2,0,0,0,0],[2,2,2,2,2,2,0,0,0,0],[2,2,2,2,2,2,0,0,2,2],[0,2,2,2,2,2,2,2,2,2],[1,1,1,1,1,1,2,2,2,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,0,1,1,1],[1,1,1,1,1,1,0,1,1,1],[1,1,1,1,1,1,0,1,1,1],[1,1,1,1,1,0,1,1,1,1],[0,0,0,0,0,0,1,0,1,1],[0,0,0,2,0,0,0,0,1,1],[0,0,2,2,0,0,0,0,0,1],[2,2,0,2,0,0,0,0,0,1],[2,2,2,2,0,0,0,0,1,1],[2,2,2,0,0,0,0,0,1,1]]",5a48550825ed27ef7e41be08e37ccde545acc2d1887a78ec17386a0ecd5fea13,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.1123169609245361,0.1099130458557549,0.1144969828846493,0.04081250944792095,0.8707406437252049,0.128990143889484,8.636850513187719,B1,0.128990143889484,11.352210400014883,3.9825324000266846,142.41892740002368,0.28623769999830984,158.90790259998175,29986,58752,1250,1308,72,4.2,completed,6,,,2026-08-08T07:37:53.100+02:00,2026-08-08T07:37:53.469+02:00,2026-08-08T07:40:39.886+02:00
915,S000915,improved_dataset_1000_20260807_001,C000914,candidate,4e0e26895d4ba00a110e985bece24a7f0fdb91c6660cffb1ea96e2125f679c6d,"[2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2]","[[2,2,2,2,2,2,2,0,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,2,2,2,0,0,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,0,0,0,2,2],[2,2,2,2,2,0,0,0,2,2],[2,2,2,2,2,0,0,0,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,0,0,2,2,0,0,0],[0,0,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,1,2,0,2],[2,2,2,2,0,2,1,2,2,2],[2,2,2,2,2,2,1,1,2,2]]",01e23b9b05481fe0b26722dd2e38f85e3dbfd6c259ce54346ca2dc9dfcaeea86,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.056248852765640046,0.05512804460975625,0.05826941120473049,0.05584765627243452,0.8707406437252049,0.06459885979939567,9.352737011998432,B1,0.06459885979939567,21.008116199984215,5.028072200046154,95.47818389997701,0.349548500002129,122.94634009996662,36183,71096,1640,1692,84,4.2,completed,6,,,2026-08-08T07:37:53.221+02:00,2026-08-08T07:37:53.500+02:00,2026-08-08T07:40:04.531+02:00
916,S000916,improved_dataset_1000_20260807_001,C000915,candidate,c3e05c620daaee45103284ecb462a26fa43bfe45e9366be03d9f756e3007d7b4,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1]","[[2,1,1,1,1,1,1,1,1,1],[2,1,1,1,1,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,0,2,1,1,1,1,1],[2,2,2,0,2,1,1,1,1,1],[2,2,2,0,2,1,1,1,1,1],[2,0,2,0,1,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,1,0,1,1,1,1],[0,1,0,1,1,1,0,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,1,1,1,1,1],[1,0,0,0,1,1,1,1,1,1],[1,1,1,0,0,1,1,1,1,1]]",ff90339f6d2a9db0b4ac126f2863b05482dbcf87eec7afb27318752df9f578eb,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8357291516282505,0.7853878912083186,0.8992569958575062,0.1362512058210922,0.8707406437252049,0.9597911360297043,0.13625122111759236,B6,0.9597911360297043,5.841034400014905,3.420726000040304,205.4375100999605,0.2613334000343457,215.74358500001836,26824,52414,962,1002,48,4.2,completed,6,,,2026-08-08T07:37:53.368+02:00,2026-08-08T07:37:53.538+02:00,2026-08-08T07:41:38.459+02:00
917,S000917,improved_dataset_1000_20260807_001,C000916,candidate,f92b642c0daead22d2f505ef574569535e90353f657d0dea9389109845b40364,"[2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,2,2,0,2,2,0,0,0,0,0,2,0,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,0,0,2,2,0,0,2,2,0,2,0,0,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,2,0,0,2,2,0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2]","[[2,2,0,0,0,0,0,2,0,0],[2,2,0,0,0,0,2,2,2,0],[2,2,0,0,0,0,0,2,0,0],[2,2,2,2,0,2,0,2,2,2],[2,2,2,2,0,2,2,2,2,0],[0,2,2,2,0,0,2,2,0,0],[2,2,0,2,0,0,2,0,0,0],[2,2,2,2,2,2,2,0,0,0],[2,2,2,2,2,2,2,2,2,2],[0,0,0,0,2,2,0,2,2,2],[0,0,0,0,2,2,2,2,2,2],[0,0,0,0,0,0,0,2,2,2],[0,2,2,2,2,2,0,0,2,2],[0,0,2,2,2,2,2,0,0,0],[0,2,2,2,2,2,0,2,2,2],[0,0,0,2,2,0,0,2,0,2],[0,0,0,0,0,0,0,0,2,2],[0,0,0,0,0,0,0,0,2,2]]",063b3c7569435886117926cb8b85845cf52705b96325d15e4a215a317bb93120,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.04301459273255725,0.04112271945420116,0.04643486936312494,0.12349645949113174,0.8707406437252049,0.04940000566475467,9.585814065630666,B1,0.04940000566475467,22.553626300010365,6.6657384000427555,157.37330810001004,0.4673427000234369,188.41800090001198,50304,99318,2096,2160,108,4.2,completed,6,,,2026-08-08T07:41:51.751+02:00,2026-08-08T07:41:52.646+02:00,2026-08-08T07:45:07.986+02:00
918,S000918,improved_dataset_1000_20260807_001,C000917,candidate,bf85702f00891165f4b30633df03f250480431580417fed694ea37aba4947e15,"[2,2,2,2,2,0,0,2,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,1,1,0,2,2,0,0,0,0,2,2,1,1,2,2,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,2,2,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2]","[[2,2,2,2,2,0,0,2,0,1],[2,2,2,2,2,2,2,2,2,1],[2,2,2,2,2,2,2,1,1,1],[1,1,1,1,2,0,2,1,1,1],[1,1,1,1,1,2,2,2,2,1],[1,1,1,1,1,1,1,1,1,1],[1,2,1,1,1,1,1,1,1,1],[2,2,1,1,1,1,1,1,1,1],[2,2,2,1,1,1,1,1,1,1],[2,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,0,0,0],[2,1,1,0,2,2,0,0,0,0],[2,2,1,1,2,2,0,0,0,0],[2,1,1,0,0,1,1,0,0,0],[0,0,1,1,1,0,1,2,2,2],[1,1,1,1,1,1,1,2,0,2],[1,1,1,1,0,1,1,1,2,2],[1,1,1,1,1,1,1,1,2,2]]",35ace6ad72f7d787ae222567d3a48311c3862920bcb473349c7bb13c77965569,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.2368295218273145,0.01126881386761791,0.4799601670738954,1.9790241925498893,0.8707406437252049,0.27198629526940404,9.018655185004958,B1,0.27198629526940404,12.77493859999231,4.832897700049216,623.8258138000383,0.3098613000183832,642.7774218000122,38105,74972,1568,1668,138,4.2,completed,6,,,2026-08-08T07:41:51.990+02:00,2026-08-08T07:41:52.677+02:00,2026-08-08T07:52:44.027+02:00
919,S000919,improved_dataset_1000_20260807_001,C000918,candidate,07af4e3e5efa77d7f1ce080a5d1ef0a8b2620c72b877d77ba99c1b4be2441294,"[0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,1,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,0,0,1,1,1,2,2,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,0,0,0,0,0,0,0,0,0],[2,2,0,0,0,0,0,0,0,0],[2,0,0,0,0,0,0,0,0,0],[2,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[2,0,0,0,0,0,0,0,0,1],[2,2,2,0,0,0,0,0,1,1],[2,2,2,0,0,0,0,1,1,1],[2,2,2,0,0,0,0,1,1,1],[2,2,1,0,0,0,0,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",eae6f262ba3c4629a96bbf815dc984748710a9bcdcc11fec8482e47c24c3e3d6,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.10572724470549306,0.1028191861436101,0.1093286965736623,0.06156890258688446,0.8707406437252049,0.1214222001320284,8.73997835906472,B1,0.1214222001320284,5.960089000000153,2.5583024000225123,30.705635499965865,0.23466350001399405,40.060283500060905,18832,36426,722,762,54,4.2,completed,6,,,2026-08-08T07:41:52.216+02:00,2026-08-08T07:41:52.697+02:00,2026-08-08T07:42:41.677+02:00
920,S000920,improved_dataset_1000_20260807_001,C000919,candidate,16128da3a0485123e81746dadc4db2f643739b393850b97895c6aa2924b9eab9,"[0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,2,2,2,0,1,1,1,1,1,1,2,2,2,0,1,0,1,1,1,1,2,2,2,0,1,0,1,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,0,0,0,0,0,0,0,0,0],[2,2,0,0,1,0,0,0,0,0],[2,0,0,0,1,1,1,0,0,0],[2,1,0,0,1,1,1,0,0,0],[0,1,1,1,1,1,1,1,0,0],[0,1,1,1,1,1,1,1,0,0],[0,1,1,1,1,1,0,0,0,0],[0,1,1,1,1,1,1,0,0,0],[0,0,1,1,1,1,1,1,0,0],[2,0,1,1,1,1,1,1,1,1],[2,2,2,0,1,1,1,1,1,1],[2,2,2,0,1,0,1,1,1,1],[2,2,2,0,1,0,1,1,1,1],[2,2,1,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",14c1633daf7a2e6661bc6f4d72592d3581c003e069ae322a030c1c8319b33f4e,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.39806321648363147,0.265286760084667,0.5358256756821276,0.6796380685141382,0.8707406437252049,0.45715474447205817,5.703847877765245,B1,0.45715474447205817,5.573602999997092,3.3185794000455644,76.87839119997807,0.25139950003358535,86.77883070003008,24958,48682,908,966,72,4.2,completed,6,,,2026-08-08T07:41:52.353+02:00,2026-08-08T07:41:52.728+02:00,2026-08-08T07:43:27.554+02:00
921,S000921,improved_dataset_1000_20260807_001,C000920,candidate,d17b6c5d32da4636b176bc5f6fbf15ad37f708da7114cea0dd094a57d598a78f,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2,1,1,1,0,0,2,2,2,0,2,2,1,1,1,0,2,2,2,0,2,2,2,2,1,1,2,2,0,2,2,0,0,1,1,1,2,2,0,2,2,0,0,1,1,1,2,2,2,0,2,2,2,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,1,1,1,1,0],[0,0,0,0,0,0,1,1,1,1],[0,2,2,2,2,1,1,1,0,0],[2,2,2,0,2,2,1,1,1,0],[2,2,2,0,2,2,2,2,1,1],[2,2,0,2,2,0,0,1,1,1],[2,2,0,2,2,0,0,1,1,1],[2,2,2,0,2,2,2,0,0,1],[0,0,0,0,0,2,0,0,1,1],[1,1,0,0,0,0,0,0,0,1],[1,1,0,1,0,0,0,0,1,1],[1,1,1,1,1,1,0,0,1,1]]",67f52563913a2ac50b750fe4fe50c3903378c981724dc9ba105be5dbdcade2da,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.16043218116773203,0.1588342649323691,0.1629067133541513,0.025384236455181328,0.8707406437252049,0.18424795296263036,8.019981987155031,B1,0.18424795296263036,8.675314200023422,4.050471300055506,99.47449330007657,0.28310050003346987,113.3857837000105,31080,60936,1238,1302,72,4.2,completed,6,,,2026-08-08T07:41:52.592+02:00,2026-08-08T07:41:52.760+02:00,2026-08-08T07:43:53.728+02:00
922,S000922,improved_dataset_1000_20260807_001,C000921,candidate,ef398722c241f5e61eea2211f63a4df83537306758ee1d4e5b4f94a40ea09c54,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,2,2,2],[0,0,0,0,2,0,0,2,0,2],[0,0,0,2,2,2,2,2,2,2],[0,0,0,2,2,2,2,2,2,2],[0,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,0,0,2,2],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,0,0],[2,0,2,2,2,2,2,0,2,2],[2,0,2,2,2,0,2,2,2,0],[2,0,0,0,0,0,0,2,2,0],[0,0,0,0,0,0,0,2,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,1,0,0]]",34dae1a34475cc71f1758acf1875f35ac9da2534a561b205fc7d4a1ccbf1cd0a,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.0395646738985388,0.03831749139302629,0.04073343253200314,0.061063087368605384,0.8707406437252049,0.04543795466957085,9.56650467893337,B1,0.04543795466957085,21.246703399985563,4.720026500028325,80.30844160000561,0.3272557000454981,107.63494730001548,34244,67258,1436,1482,78,4.2,completed,6,,,2026-08-08T07:52:44.455+02:00,2026-08-08T07:52:45.086+02:00,2026-08-08T07:54:40.311+02:00
923,S000923,improved_dataset_1000_20260807_001,C000922,candidate,871b3e180f72b19cab85c3f4648f8c85aaffd9cee9a9c9f663de16f60e5cf6ac,"[2,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,0,0,2,0,0,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1]","[[2,2,2,2,2,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,0,2,0,0,0,0,0,0],[0,2,0,2,0,0,0,0,0,0],[0,2,0,0,0,0,0,0,0,0],[0,2,0,0,0,0,0,0,0,0],[0,2,2,0,0,0,0,2,2,2],[0,0,2,0,0,0,0,2,2,2],[0,2,2,2,2,2,2,2,2,2],[0,2,2,2,2,2,2,0,2,2],[0,2,2,2,2,2,2,0,0,0],[1,2,2,2,2,2,2,0,0,0],[1,2,2,2,2,2,2,0,0,0],[1,2,2,2,2,1,0,0,0,0],[1,1,1,1,1,1,0,0,0,0],[1,1,1,1,1,1,0,0,0,0],[0,1,1,0,0,0,0,1,0,1],[0,0,1,0,0,0,0,1,1,1]]",423065211500c124cba381c5faee42a1d8e398069caf8a4c08defaaf9290faa0,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.054245707856168335,0.05231189578446839,0.05616848963873633,0.07109491251351423,0.8707406437252049,0.06229835284143187,9.39302357960791,B1,0.06229835284143187,14.85192869999446,4.547978599992348,88.41204679996008,0.3298544999852311,109.18181789998198,33727,66224,1310,1362,60,4.2,completed,6,,,2026-08-08T07:52:44.603+02:00,2026-08-08T07:52:45.126+02:00,2026-08-08T07:54:41.964+02:00
924,S000924,improved_dataset_1000_20260807_001,C000923,candidate,af78858e36e1dca696c542f0a72fce3e0711d964ec914f48286d9d6dfdd6a385,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,2,0,0],[0,2,2,2,0,0,0,2,2,2],[2,2,2,2,2,2,2,2,2,0],[2,2,2,2,2,2,2,0,0,0],[2,2,2,2,2,2,0,0,2,0],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,0,0],[2,0,2,2,2,2,2,0,2,2],[2,0,2,2,2,0,2,2,2,0],[2,0,0,0,0,0,0,2,2,0],[0,0,0,0,0,0,0,2,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,1,0,0]]",33f8aba97d873a0eb5f8631fc7cab7e7bb9d8f2b05910d69a4fd25ba08a7b9ad,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.04253392736853622,0.03988405238777024,0.04370556227890639,0.08984615641120045,0.8707406437252049,0.048847986682426424,9.558172079600997,B1,0.048847986682426424,15.892722200020216,4.392186399985803,70.49725870002294,0.31743360005202703,92.11098949998268,32449,63668,1364,1416,60,4.2,completed,6,,,2026-08-08T07:52:44.755+02:00,2026-08-08T07:52:45.157+02:00,2026-08-08T07:54:26.753+02:00
925,S000925,improved_dataset_1000_20260807_001,C000924,candidate,ef8643c635fc2a9ed9c0a46329b9fa01a36f229efc5bb565921f4dc7adc88dab,"[2,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,0,0,2,0,0,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1]","[[2,2,2,2,2,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,0,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,0,0,0,0,0,0,0,0],[0,2,2,0,0,0,0,2,2,2],[0,0,2,0,0,0,0,2,2,2],[0,2,2,2,2,2,2,2,2,2],[0,2,2,2,2,2,2,0,2,2],[0,2,2,2,2,2,2,0,0,0],[0,2,2,2,2,2,2,0,0,0],[0,2,2,2,2,2,2,0,0,0],[0,2,2,2,2,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1,0,1],[0,0,0,0,0,0,0,1,1,1]]",c05f4cdf13d882059b7f91022b230a2eb6c17f5e9150074b2fc0fd9bda8deaef,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.05289418843832892,0.05098216935712763,0.05513790366765988,0.07856693586248255,0.8707406437252049,0.06074620361355462,9.417389595679872,B1,0.06074620361355462,16.51706800001557,4.229368799977237,70.82484190003015,0.32015949999913573,92.86087540007429,31412,61594,1286,1320,54,4.2,completed,6,,,2026-08-08T07:52:44.902+02:00,2026-08-08T07:52:45.188+02:00,2026-08-08T07:54:26.307+02:00
